Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso",Total viviendas ocupadas con personas presentes,Total,Energía electrica SI,Energía electrica NO,Total.1,Acueducto SI,Acueducto NO,Total.2,Alcantarillado SI,Alcantarillado NO,Total.3,Gas natural conectado a red pública SI,Gas natural conectado a red pública NO,Gas natural conectado a red pública NA,Total.4,Recolección de basuras SI,Recolección de basuras NO,Total.5,Internet SI,Internet NO,Internet NA
68_Santander,684_San José De Miranda,Centro poblado,86.0,86.0,86.0,0.0,86.0,84.0,2.0,86.0,75.0,11.0,86.0,62.0,24.0,0.0,86.0,73.0,13.0,86.0,7.0,79.0,0.0
68_Santander,684_San José De Miranda,Rural disperso,871.0,871.0,857.0,14.0,871.0,237.0,634.0,871.0,10.0,861.0,871.0,4.0,867.0,0.0,871.0,6.0,865.0,871.0,3.0,868.0,0.0
68_Santander,686_San Miguel,Total municipal,787.0,787.0,777.0,10.0,787.0,658.0,129.0,787.0,201.0,586.0,787.0,20.0,767.0,0.0,787.0,223.0,564.0,787.0,31.0,756.0,0.0
68_Santander,686_San Miguel,Cabecera,210.0,210.0,209.0,1.0,210.0,207.0,3.0,210.0,187.0,23.0,210.0,17.0,193.0,0.0,210.0,206.0,4.0,210.0,30.0,180.0,0.0
68_Santander,686_San Miguel,Rural disperso,577.0,577.0,568.0,9.0,577.0,451.0,126.0,577.0,14.0,563.0,577.0,3.0,574.0,0.0,577.0,17.0,560.0,577.0,1.0,576.0,0.0
68_Santander,689_San Vicente De Chucurí,Total municipal,9657.0,9657.0,9513.0,144.0,9657.0,7207.0,2450.0,9657.0,4109.0,5548.0,9657.0,3633.0,6002.0,22.0,9657.0,4161.0,5496.0,9657.0,638.0,8996.0,23.0
68_Santander,689_San Vicente De Chucurí,Cabecera,3572.0,3572.0,3556.0,16.0,3572.0,3544.0,28.0,3572.0,3479.0,93.0,3572.0,3435.0,122.0,15.0,3572.0,3536.0,36.0,3572.0,603.0,2954.0,15.0
68_Santander,689_San Vicente De Chucurí,Centro poblado,980.0,980.0,951.0,29.0,980.0,755.0,225.0,980.0,530.0,450.0,980.0,118.0,858.0,4.0,980.0,602.0,378.0,980.0,12.0,963.0,5.0
68_Santander,689_San Vicente De Chucurí,Rural disperso,5105.0,5105.0,5006.0,99.0,5105.0,2908.0,2197.0,5105.0,100.0,5005.0,5105.0,80.0,5022.0,3.0,5105.0,23.0,5082.0,5105.0,23.0,5079.0,3.0
68_Santander,705_Santa Bárbara,Total municipal,716.0,716.0,687.0,29.0,716.0,224.0,492.0,716.0,183.0,533.0,716.0,74.0,641.0,1.0,716.0,127.0,589.0,716.0,33.0,683.0,0.0
68_Santander,705_Santa Bárbara,Cabecera,81.0,81.0,80.0,1.0,81.0,80.0,1.0,81.0,81.0,0.0,81.0,67.0,14.0,0.0,81.0,81.0,0.0,81.0,27.0,54.0,0.0
68_Santander,705_Santa Bárbara,Rural disperso,635.0,635.0,607.0,28.0,635.0,144.0,491.0,635.0,102.0,533.0,635.0,7.0,627.0,1.0,635.0,46.0,589.0,635.0,6.0,629.0,0.0
68_Santander,720_Santa Helena Del Opón,Total municipal,1097.0,1097.0,1074.0,23.0,1097.0,699.0,398.0,1097.0,502.0,595.0,1097.0,6.0,1088.0,3.0,1097.0,448.0,649.0,1097.0,48.0,1046.0,3.0
68_Santander,720_Santa Helena Del Opón,Cabecera,271.0,271.0,270.0,1.0,271.0,264.0,7.0,271.0,247.0,24.0,271.0,6.0,262.0,3.0,271.0,248.0,23.0,271.0,44.0,224.0,3.0
68_Santander,720_Santa Helena Del Opón,Centro poblado,251.0,251.0,249.0,2.0,251.0,243.0,8.0,251.0,235.0,16.0,251.0,0.0,251.0,0.0,251.0,190.0,61.0,251.0,2.0,249.0,0.0
68_Santander,720_Santa Helena Del Opón,Rural disperso,575.0,575.0,555.0,20.0,575.0,192.0,383.0,575.0,20.0,555.0,575.0,0.0,575.0,0.0,575.0,10.0,565.0,575.0,2.0,573.0,0.0
68_Santander,745_Simacota,Total municipal,2407.0,2407.0,2340.0,67.0,2407.0,1358.0,1049.0,2407.0,697.0,1710.0,2407.0,111.0,2273.0,23.0,2407.0,652.0,1755.0,2407.0,204.0,2179.0,24.0
68_Santander,745_Simacota,Cabecera,645.0,645.0,643.0,2.0,645.0,643.0,2.0,645.0,642.0,3.0,645.0,103.0,526.0,16.0,645.0,641.0,4.0,645.0,185.0,444.0,16.0
68_Santander,745_Simacota,Centro poblado,93.0,93.0,92.0,1.0,93.0,34.0,59.0,93.0,8.0,85.0,93.0,0.0,93.0,0.0,93.0,2.0,91.0,93.0,1.0,92.0,0.0
68_Santander,745_Simacota,Rural disperso,1669.0,1669.0,1605.0,64.0,1669.0,681.0,988.0,1669.0,47.0,1622.0,1669.0,8.0,1654.0,7.0,1669.0,9.0,1660.0,1669.0,18.0,1643.0,8.0
68_Santander,755_Socorro,Total municipal,8938.0,8938.0,8914.0,24.0,8938.0,8400.0,538.0,8938.0,7404.0,1534.0,8938.0,6047.0,2734.0,157.0,8938.0,7447.0,1491.0,8938.0,4069.0,4712.0,157.0
68_Santander,755_Socorro,Cabecera,7417.0,7417.0,7399.0,18.0,7417.0,7399.0,18.0,7417.0,7358.0,59.0,7417.0,5900.0,1364.0,153.0,7417.0,7354.0,63.0,7417.0,3986.0,3278.0,153.0
68_Santander,755_Socorro,Centro poblado,13.0,13.0,13.0,0.0,13.0,13.0,0.0,13.0,1.0,12.0,13.0,0.0,13.0,0.0,13.0,4.0,9.0,13.0,2.0,11.0,0.0
68_Santander,755_Socorro,Rural disperso,1508.0,1508.0,1502.0,6.0,1508.0,988.0,520.0,1508.0,45.0,1463.0,1508.0,147.0,1357.0,4.0,1508.0,89.0,1419.0,1508.0,81.0,1423.0,4.0
68_Santander,770_Suaita,Total municipal,3201.0,3201.0,3159.0,42.0,3201.0,2003.0,1198.0,3201.0,1171.0,2030.0,3201.0,894.0,2299.0,8.0,3201.0,1408.0,1793.0,3201.0,170.0,3021.0,10.0
68_Santander,770_Suaita,Cabecera,715.0,715.0,711.0,4.0,715.0,659.0,56.0,715.0,616.0,99.0,715.0,535.0,176.0,4.0,715.0,642.0,73.0,715.0,115.0,596.0,4.0
68_Santander,770_Suaita,Centro poblado,738.0,738.0,733.0,5.0,738.0,689.0,49.0,738.0,515.0,223.0,738.0,247.0,488.0,3.0,738.0,655.0,83.0,738.0,32.0,702.0,4.0
68_Santander,770_Suaita,Rural disperso,1748.0,1748.0,1715.0,33.0,1748.0,655.0,1093.0,1748.0,40.0,1708.0,1748.0,112.0,1635.0,1.0,1748.0,111.0,1637.0,1748.0,23.0,1723.0,2.0
68_Santander,773_Sucre,Total municipal,1953.0,1953.0,1878.0,75.0,1953.0,1155.0,798.0,1953.0,499.0,1454.0,1953.0,216.0,1732.0,5.0,1953.0,427.0,1526.0,1953.0,76.0,1871.0,6.0
68_Santander,773_Sucre,Cabecera,169.0,169.0,169.0,0.0,169.0,165.0,4.0,169.0,144.0,25.0,169.0,117.0,48.0,4.0,169.0,147.0,22.0,169.0,50.0,114.0,5.0
68_Santander,773_Sucre,Centro poblado,364.0,364.0,361.0,3.0,364.0,328.0,36.0,364.0,321.0,43.0,364.0,7.0,357.0,0.0,364.0,262.0,102.0,364.0,22.0,342.0,0.0
68_Santander,773_Sucre,Rural disperso,1420.0,1420.0,1348.0,72.0,1420.0,662.0,758.0,1420.0,34.0,1386.0,1420.0,92.0,1327.0,1.0,1420.0,18.0,1402.0,1420.0,4.0,1415.0,1.0
68_Santander,780_Suratá,Total municipal,1071.0,1071.0,1041.0,30.0,1071.0,422.0,649.0,1071.0,330.0,741.0,1071.0,9.0,1061.0,1.0,1071.0,170.0,901.0,1071.0,31.0,1038.0,2.0
68_Santander,780_Suratá,Cabecera,283.0,283.0,281.0,2.0,283.0,280.0,3.0,283.0,270.0,13.0,283.0,2.0,280.0,1.0,283.0,151.0,132.0,283.0,29.0,252.0,2.0
68_Santander,780_Suratá,Centro poblado,57.0,57.0,57.0,0.0,57.0,34.0,23.0,57.0,31.0,26.0,57.0,3.0,54.0,0.0,57.0,7.0,50.0,57.0,1.0,56.0,0.0
68_Santander,780_Suratá,Rural disperso,731.0,731.0,703.0,28.0,731.0,108.0,623.0,731.0,29.0,702.0,731.0,4.0,727.0,0.0,731.0,12.0,719.0,731.0,1.0,730.0,0.0
68_Santander,820_Tona,Total municipal,2078.0,2078.0,2060.0,18.0,2078.0,845.0,1233.0,2078.0,535.0,1543.0,2078.0,372.0,1703.0,3.0,2078.0,871.0,1207.0,2078.0,76.0,1999.0,3.0
68_Santander,820_Tona,Cabecera,194.0,194.0,193.0,1.0,194.0,193.0,1.0,194.0,191.0,3.0,194.0,133.0,60.0,1.0,194.0,191.0,3.0,194.0,32.0,161.0,1.0
68_Santander,820_Tona,Centro poblado,356.0,356.0,356.0,0.0,356.0,329.0,27.0,356.0,243.0,113.0,356.0,159.0,196.0,1.0,356.0,349.0,7.0,356.0,25.0,330.0,1.0
68_Santander,820_Tona,Rural disperso,1528.0,1528.0,1511.0,17.0,1528.0,323.0,1205.0,1528.0,101.0,1427.0,1528.0,80.0,1447.0,1.0,1528.0,331.0,1197.0,1528.0,19.0,1508.0,1.0
68_Santander,855_Valle De San José,Total municipal,1648.0,1648.0,1636.0,12.0,1648.0,1017.0,631.0,1648.0,691.0,957.0,1648.0,647.0,994.0,7.0,1648.0,690.0,958.0,1648.0,163.0,1477.0,8.0
68_Santander,855_Valle De San José,Cabecera,690.0,690.0,687.0,3.0,690.0,687.0,3.0,690.0,679.0,11.0,690.0,635.0,49.0,6.0,690.0,684.0,6.0,690.0,144.0,540.0,6.0
68_Santander,855_Valle De San José,Rural disperso,958.0,958.0,949.0,9.0,958.0,330.0,628.0,958.0,12.0,946.0,958.0,12.0,945.0,1.0,958.0,6.0,952.0,958.0,19.0,937.0,2.0
68_Santander,861_Vélez,Total municipal,6495.0,6495.0,6450.0,45.0,6495.0,4744.0,1751.0,6495.0,3937.0,2558.0,6495.0,2735.0,3725.0,35.0,6495.0,3780.0,2715.0,6495.0,1355.0,5101.0,39.0
68_Santander,861_Vélez,Cabecera,3539.0,3539.0,3530.0,9.0,3539.0,3471.0,68.0,3539.0,3416.0,123.0,3539.0,2235.0,1279.0,25.0,3539.0,3289.0,250.0,3539.0,901.0,2610.0,28.0
68_Santander,861_Vélez,Centro poblado,390.0,390.0,383.0,7.0,390.0,330.0,60.0,390.0,27.0,363.0,390.0,119.0,268.0,3.0,390.0,13.0,377.0,390.0,9.0,377.0,4.0
68_Santander,861_Vélez,Rural disperso,2566.0,2566.0,2537.0,29.0,2566.0,943.0,1623.0,2566.0,494.0,2072.0,2566.0,381.0,2178.0,7.0,2566.0,478.0,2088.0,2566.0,445.0,2114.0,7.0
68_Santander,867_Vetas,Total municipal,539.0,539.0,534.0,5.0,539.0,343.0,196.0,539.0,201.0,338.0,539.0,221.0,314.0,4.0,539.0,335.0,204.0,539.0,66.0,469.0,4.0
68_Santander,867_Vetas,Cabecera,206.0,206.0,205.0,1.0,206.0,191.0,15.0,206.0,182.0,24.0,206.0,135.0,68.0,3.0,206.0,204.0,2.0,206.0,47.0,156.0,3.0
68_Santander,867_Vetas,Rural disperso,333.0,333.0,329.0,4.0,333.0,152.0,181.0,333.0,19.0,314.0,333.0,86.0,246.0,1.0,333.0,131.0,202.0,333.0,19.0,313.0,1.0
68_Santander,872_Villanueva,Total municipal,2093.0,2093.0,2062.0,31.0,2093.0,1972.0,121.0,2093.0,1401.0,692.0,2093.0,1254.0,830.0,9.0,2093.0,1394.0,699.0,2093.0,338.0,1746.0,9.0
68_Santander,872_Villanueva,Cabecera,1425.0,1425.0,1411.0,14.0,1425.0,1421.0,4.0,1425.0,1396.0,29.0,1425.0,1209.0,207.0,9.0,1425.0,1394.0,31.0,1425.0,329.0,1087.0,9.0
68_Santander,872_Villanueva,Rural disperso,668.0,668.0,651.0,17.0,668.0,551.0,117.0,668.0,5.0,663.0,668.0,45.0,623.0,0.0,668.0,0.0,668.0,668.0,9.0,659.0,0.0
68_Santander,895_Zapatoca,Total municipal,2848.0,2848.0,2824.0,24.0,2848.0,2310.0,538.0,2848.0,2027.0,821.0,2848.0,143.0,2698.0,7.0,2848.0,2050.0,798.0,2848.0,805.0,2036.0,7.0
68_Santander,895_Zapatoca,Cabecera,1935.0,1935.0,1928.0,7.0,1935.0,1932.0,3.0,1935.0,1885.0,50.0,1935.0,132.0,1796.0,7.0,1935.0,1913.0,22.0,1935.0,779.0,1149.0,7.0
68_Santander,895_Zapatoca,Centro poblado,132.0,132.0,130.0,2.0,132.0,132.0,0.0,132.0,130.0,2.0,132.0,8.0,124.0,0.0,132.0,131.0,1.0,132.0,14.0,118.0,0.0
68_Santander,895_Zapatoca,Rural disperso,781.0,781.0,766.0,15.0,781.0,246.0,535.0,781.0,12.0,769.0,781.0,3.0,778.0,0.0,781.0,6.0,775.0,781.0,12.0,769.0,0.0
70_Sucre,001_Sincelejo,Total municipal,74405.0,74405.0,73785.0,620.0,74405.0,67602.0,6803.0,74405.0,64984.0,9421.0,74405.0,64901.0,8945.0,559.0,74405.0,64602.0,9803.0,74405.0,25890.0,47942.0,573.0
70_Sucre,001_Sincelejo,Cabecera,67248.0,67248.0,66752.0,496.0,67248.0,64861.0,2387.0,67248.0,63305.0,3943.0,67248.0,62136.0,4574.0,538.0,67248.0,62459.0,4789.0,67248.0,25623.0,41073.0,552.0
70_Sucre,001_Sincelejo,Centro poblado,4939.0,4939.0,4867.0,72.0,4939.0,2049.0,2890.0,4939.0,1603.0,3336.0,4939.0,2617.0,2308.0,14.0,4939.0,2044.0,2895.0,4939.0,232.0,4693.0,14.0
70_Sucre,001_Sincelejo,Rural disperso,2218.0,2218.0,2166.0,52.0,2218.0,692.0,1526.0,2218.0,76.0,2142.0,2218.0,148.0,2063.0,7.0,2218.0,99.0,2119.0,2218.0,35.0,2176.0,7.0
70_Sucre,110_Buenavista,Total municipal,2596.0,2596.0,2353.0,243.0,2596.0,2264.0,332.0,2596.0,1952.0,644.0,2596.0,1608.0,934.0,54.0,2596.0,438.0,2158.0,2596.0,80.0,2462.0,54.0
70_Sucre,110_Buenavista,Cabecera,2134.0,2134.0,1966.0,168.0,2134.0,1953.0,181.0,2134.0,1860.0,274.0,2134.0,1603.0,478.0,53.0,2134.0,436.0,1698.0,2134.0,78.0,2003.0,53.0
70_Sucre,110_Buenavista,Centro poblado,212.0,212.0,212.0,0.0,212.0,200.0,12.0,212.0,82.0,130.0,212.0,0.0,211.0,1.0,212.0,0.0,212.0,212.0,0.0,211.0,1.0
70_Sucre,110_Buenavista,Rural disperso,250.0,250.0,175.0,75.0,250.0,111.0,139.0,250.0,10.0,240.0,250.0,5.0,245.0,0.0,250.0,2.0,248.0,250.0,2.0,248.0,0.0
70_Sucre,124_Caimito,Total municipal,3312.0,3312.0,2974.0,338.0,3312.0,2992.0,320.0,3312.0,928.0,2384.0,3312.0,695.0,2604.0,13.0,3312.0,469.0,2843.0,3312.0,102.0,3197.0,13.0
70_Sucre,124_Caimito,Cabecera,999.0,999.0,895.0,104.0,999.0,943.0,56.0,999.0,752.0,247.0,999.0,625.0,369.0,5.0,999.0,462.0,537.0,999.0,87.0,907.0,5.0
70_Sucre,124_Caimito,Centro poblado,1543.0,1543.0,1431.0,112.0,1543.0,1482.0,61.0,1543.0,164.0,1379.0,1543.0,62.0,1474.0,7.0,1543.0,4.0,1539.0,1543.0,13.0,1523.0,7.0
70_Sucre,124_Caimito,Rural disperso,770.0,770.0,648.0,122.0,770.0,567.0,203.0,770.0,12.0,758.0,770.0,8.0,761.0,1.0,770.0,3.0,767.0,770.0,2.0,767.0,1.0
70_Sucre,204_Colosó,Total municipal,2122.0,2122.0,1940.0,182.0,2122.0,1671.0,451.0,2122.0,900.0,1222.0,2122.0,611.0,1505.0,6.0,2122.0,716.0,1406.0,2122.0,55.0,2061.0,6.0
70_Sucre,204_Colosó,Cabecera,931.0,931.0,925.0,6.0,931.0,912.0,19.0,931.0,784.0,147.0,931.0,553.0,373.0,5.0,931.0,710.0,221.0,931.0,43.0,883.0,5.0
70_Sucre,204_Colosó,Centro poblado,665.0,665.0,609.0,56.0,665.0,463.0,202.0,665.0,114.0,551.0,665.0,56.0,608.0,1.0,665.0,4.0,661.0,665.0,9.0,655.0,1.0
70_Sucre,204_Colosó,Rural disperso,526.0,526.0,406.0,120.0,526.0,296.0,230.0,526.0,2.0,524.0,526.0,2.0,524.0,0.0,526.0,2.0,524.0,526.0,3.0,523.0,0.0
70_Sucre,215_Corozal,Total municipal,17781.0,17781.0,17422.0,359.0,17781.0,16902.0,879.0,17781.0,13979.0,3802.0,17781.0,14021.0,3617.0,143.0,17781.0,13799.0,3982.0,17781.0,4442.0,13195.0,144.0
70_Sucre,215_Corozal,Cabecera,13829.0,13829.0,13749.0,80.0,13829.0,13710.0,119.0,13829.0,13159.0,670.0,13829.0,12814.0,924.0,91.0,13829.0,13502.0,327.0,13829.0,4221.0,9516.0,92.0
70_Sucre,215_Corozal,Centro poblado,3102.0,3102.0,3048.0,54.0,3102.0,2745.0,357.0,3102.0,662.0,2440.0,3102.0,1047.0,2015.0,40.0,3102.0,123.0,2979.0,3102.0,125.0,2937.0,40.0
70_Sucre,215_Corozal,Rural disperso,850.0,850.0,625.0,225.0,850.0,447.0,403.0,850.0,158.0,692.0,850.0,160.0,678.0,12.0,850.0,174.0,676.0,850.0,96.0,742.0,12.0
70_Sucre,221_Coveñas,Total municipal,4455.0,4455.0,4301.0,154.0,4455.0,2684.0,1771.0,4455.0,1281.0,3174.0,4455.0,2214.0,2224.0,17.0,4455.0,2879.0,1576.0,4455.0,488.0,3950.0,17.0
70_Sucre,221_Coveñas,Cabecera,2551.0,2551.0,2476.0,75.0,2551.0,1758.0,793.0,2551.0,1211.0,1340.0,2551.0,1693.0,846.0,12.0,2551.0,2059.0,492.0,2551.0,391.0,2148.0,12.0
70_Sucre,221_Coveñas,Centro poblado,1108.0,1108.0,1085.0,23.0,1108.0,505.0,603.0,1108.0,45.0,1063.0,1108.0,487.0,616.0,5.0,1108.0,777.0,331.0,1108.0,83.0,1020.0,5.0
70_Sucre,221_Coveñas,Rural disperso,796.0,796.0,740.0,56.0,796.0,421.0,375.0,796.0,25.0,771.0,796.0,34.0,762.0,0.0,796.0,43.0,753.0,796.0,14.0,782.0,0.0
70_Sucre,230_Chalán,Total municipal,1112.0,1112.0,1047.0,65.0,1112.0,993.0,119.0,1112.0,641.0,471.0,1112.0,534.0,556.0,22.0,1112.0,573.0,539.0,1112.0,19.0,1071.0,22.0
70_Sucre,230_Chalán,Cabecera,711.0,711.0,694.0,17.0,711.0,673.0,38.0,711.0,566.0,145.0,711.0,499.0,199.0,13.0,711.0,497.0,214.0,711.0,17.0,681.0,13.0
70_Sucre,230_Chalán,Centro poblado,153.0,153.0,152.0,1.0,153.0,151.0,2.0,153.0,63.0,90.0,153.0,28.0,120.0,5.0,153.0,66.0,87.0,153.0,1.0,147.0,5.0
70_Sucre,230_Chalán,Rural disperso,248.0,248.0,201.0,47.0,248.0,169.0,79.0,248.0,12.0,236.0,248.0,7.0,237.0,4.0,248.0,10.0,238.0,248.0,1.0,243.0,4.0
70_Sucre,233_El Roble,Total municipal,2652.0,2652.0,2464.0,188.0,2652.0,2419.0,233.0,2652.0,1548.0,1104.0,2652.0,602.0,2015.0,35.0,2652.0,136.0,2516.0,2652.0,35.0,2583.0,34.0
70_Sucre,233_El Roble,Cabecera,1159.0,1159.0,1144.0,15.0,1159.0,1105.0,54.0,1159.0,869.0,290.0,1159.0,597.0,539.0,23.0,1159.0,136.0,1023.0,1159.0,31.0,1106.0,22.0
70_Sucre,233_El Roble,Centro poblado,1259.0,1259.0,1190.0,69.0,1259.0,1210.0,49.0,1259.0,662.0,597.0,1259.0,2.0,1251.0,6.0,1259.0,0.0,1259.0,1259.0,1.0,1252.0,6.0
70_Sucre,233_El Roble,Rural disperso,234.0,234.0,130.0,104.0,234.0,104.0,130.0,234.0,17.0,217.0,234.0,3.0,225.0,6.0,234.0,0.0,234.0,234.0,3.0,225.0,6.0
70_Sucre,235_Galeras,Total municipal,5204.0,5204.0,4796.0,408.0,5204.0,4229.0,975.0,5204.0,2889.0,2315.0,5204.0,2790.0,2408.0,6.0,5204.0,2746.0,2458.0,5204.0,119.0,5079.0,6.0
70_Sucre,235_Galeras,Cabecera,3001.0,3001.0,2918.0,83.0,3001.0,2754.0,247.0,3001.0,2591.0,410.0,3001.0,2508.0,489.0,4.0,3001.0,2462.0,539.0,3001.0,110.0,2887.0,4.0
70_Sucre,235_Galeras,Centro poblado,1124.0,1124.0,1052.0,72.0,1124.0,1048.0,76.0,1124.0,4.0,1120.0,1124.0,2.0,1122.0,0.0,1124.0,3.0,1121.0,1124.0,2.0,1122.0,0.0
70_Sucre,235_Galeras,Rural disperso,1079.0,1079.0,826.0,253.0,1079.0,427.0,652.0,1079.0,294.0,785.0,1079.0,280.0,797.0,2.0,1079.0,281.0,798.0,1079.0,7.0,1070.0,2.0
70_Sucre,265_Guaranda,Total municipal,3984.0,3984.0,3882.0,102.0,3984.0,1961.0,2023.0,3984.0,276.0,3708.0,3984.0,25.0,3954.0,5.0,3984.0,518.0,3466.0,3984.0,73.0,3906.0,5.0
70_Sucre,265_Guaranda,Cabecera,1781.0,1781.0,1768.0,13.0,1781.0,1021.0,760.0,1781.0,268.0,1513.0,1781.0,22.0,1756.0,3.0,1781.0,514.0,1267.0,1781.0,67.0,1711.0,3.0
70_Sucre,265_Guaranda,Centro poblado,482.0,482.0,478.0,4.0,482.0,370.0,112.0,482.0,6.0,476.0,482.0,2.0,479.0,1.0,482.0,2.0,480.0,482.0,4.0,477.0,1.0
70_Sucre,265_Guaranda,Rural disperso,1721.0,1721.0,1636.0,85.0,1721.0,570.0,1151.0,1721.0,2.0,1719.0,1721.0,1.0,1719.0,1.0,1721.0,2.0,1719.0,1721.0,2.0,1718.0,1.0
70_Sucre,400_La Unión,Total municipal,3057.0,3057.0,2881.0,176.0,3057.0,2769.0,288.0,3057.0,1264.0,1793.0,3057.0,900.0,2155.0,2.0,3057.0,1282.0,1775.0,3057.0,112.0,2943.0,2.0
70_Sucre,400_La Unión,Cabecera,1565.0,1565.0,1548.0,17.0,1565.0,1521.0,44.0,1565.0,1259.0,306.0,1565.0,900.0,663.0,2.0,1565.0,1282.0,283.0,1565.0,106.0,1457.0,2.0
70_Sucre,400_La Unión,Centro poblado,375.0,375.0,365.0,10.0,375.0,363.0,12.0,375.0,1.0,374.0,375.0,0.0,375.0,0.0,375.0,0.0,375.0,375.0,1.0,374.0,0.0
70_Sucre,400_La Unión,Rural disperso,1117.0,1117.0,968.0,149.0,1117.0,885.0,232.0,1117.0,4.0,1113.0,1117.0,0.0,1117.0,0.0,1117.0,0.0,1117.0,1117.0,5.0,1112.0,0.0
70_Sucre,418_Los Palmitos,Total municipal,6214.0,6214.0,6003.0,211.0,6214.0,5882.0,332.0,6214.0,2745.0,3469.0,6214.0,2643.0,3542.0,29.0,6214.0,2723.0,3491.0,6214.0,402.0,5784.0,28.0
70_Sucre,418_Los Palmitos,Cabecera,2949.0,2949.0,2877.0,72.0,2949.0,2900.0,49.0,2949.0,2722.0,227.0,2949.0,2465.0,458.0,26.0,2949.0,2409.0,540.0,2949.0,364.0,2560.0,25.0
70_Sucre,418_Los Palmitos,Centro poblado,1953.0,1953.0,1931.0,22.0,1953.0,1922.0,31.0,1953.0,15.0,1938.0,1953.0,166.0,1786.0,1.0,1953.0,309.0,1644.0,1953.0,36.0,1916.0,1.0
70_Sucre,418_Los Palmitos,Rural disperso,1312.0,1312.0,1195.0,117.0,1312.0,1060.0,252.0,1312.0,8.0,1304.0,1312.0,12.0,1298.0,2.0,1312.0,5.0,1307.0,1312.0,2.0,1308.0,2.0
70_Sucre,429_Majagual,Total municipal,8978.0,8978.0,8822.0,156.0,8978.0,7392.0,1586.0,8978.0,570.0,8408.0,8978.0,42.0,8910.0,26.0,8978.0,858.0,8120.0,8978.0,242.0,8710.0,26.0
70_Sucre,429_Majagual,Cabecera,2549.0,2549.0,2529.0,20.0,2549.0,2352.0,197.0,2549.0,529.0,2020.0,2549.0,29.0,2506.0,14.0,2549.0,836.0,1713.0,2549.0,195.0,2340.0,14.0
70_Sucre,429_Majagual,Centro poblado,1823.0,1823.0,1802.0,21.0,1823.0,1690.0,133.0,1823.0,24.0,1799.0,1823.0,7.0,1811.0,5.0,1823.0,8.0,1815.0,1823.0,31.0,1787.0,5.0
70_Sucre,429_Majagual,Rural disperso,4606.0,4606.0,4491.0,115.0,4606.0,3350.0,1256.0,4606.0,17.0,4589.0,4606.0,6.0,4593.0,7.0,4606.0,14.0,4592.0,4606.0,16.0,4583.0,7.0
70_Sucre,473_Morroa,Total municipal,3890.0,3890.0,3704.0,186.0,3890.0,3164.0,726.0,3890.0,2531.0,1359.0,3890.0,2281.0,1597.0,12.0,3890.0,2512.0,1378.0,3890.0,630.0,3248.0,12.0
70_Sucre,473_Morroa,Cabecera,2363.0,2363.0,2325.0,38.0,2363.0,2301.0,62.0,2363.0,2259.0,104.0,2363.0,2132.0,222.0,9.0,2363.0,2275.0,88.0,2363.0,581.0,1773.0,9.0
70_Sucre,473_Morroa,Centro poblado,755.0,755.0,743.0,12.0,755.0,550.0,205.0,755.0,213.0,542.0,755.0,95.0,658.0,2.0,755.0,190.0,565.0,755.0,37.0,716.0,2.0
70_Sucre,473_Morroa,Rural disperso,772.0,772.0,636.0,136.0,772.0,313.0,459.0,772.0,59.0,713.0,772.0,54.0,717.0,1.0,772.0,47.0,725.0,772.0,12.0,759.0,1.0
70_Sucre,508_Ovejas,Total municipal,5987.0,5987.0,5609.0,378.0,5987.0,4539.0,1448.0,5987.0,3063.0,2924.0,5987.0,2260.0,3699.0,28.0,5987.0,2271.0,3716.0,5987.0,174.0,5785.0,28.0
70_Sucre,508_Ovejas,Cabecera,2985.0,2985.0,2943.0,42.0,2985.0,2815.0,170.0,2985.0,2667.0,318.0,2985.0,2255.0,718.0,12.0,2985.0,2258.0,727.0,2985.0,162.0,2811.0,12.0
70_Sucre,508_Ovejas,Centro poblado,2238.0,2238.0,2213.0,25.0,2238.0,1573.0,665.0,2238.0,392.0,1846.0,2238.0,3.0,2232.0,3.0,2238.0,4.0,2234.0,2238.0,12.0,2223.0,3.0
70_Sucre,508_Ovejas,Rural disperso,764.0,764.0,453.0,311.0,764.0,151.0,613.0,764.0,4.0,760.0,764.0,2.0,749.0,13.0,764.0,9.0,755.0,764.0,0.0,751.0,13.0
70_Sucre,523_Palmito,Total municipal,2986.0,2986.0,2689.0,297.0,2986.0,1331.0,1655.0,2986.0,1095.0,1891.0,2986.0,770.0,2211.0,5.0,2986.0,892.0,2094.0,2986.0,70.0,2911.0,5.0
70_Sucre,523_Palmito,Cabecera,1252.0,1252.0,1213.0,39.0,1252.0,1109.0,143.0,1252.0,1061.0,191.0,1252.0,756.0,492.0,4.0,1252.0,882.0,370.0,1252.0,55.0,1193.0,4.0
70_Sucre,523_Palmito,Centro poblado,942.0,942.0,830.0,112.0,942.0,84.0,858.0,942.0,27.0,915.0,942.0,0.0,942.0,0.0,942.0,1.0,941.0,942.0,9.0,933.0,0.0
70_Sucre,523_Palmito,Rural disperso,792.0,792.0,646.0,146.0,792.0,138.0,654.0,792.0,7.0,785.0,792.0,14.0,777.0,1.0,792.0,9.0,783.0,792.0,6.0,785.0,1.0
70_Sucre,670_Sampués,Total municipal,10739.0,10739.0,10170.0,569.0,10739.0,8286.0,2453.0,10739.0,5780.0,4959.0,10739.0,4734.0,5976.0,29.0,10739.0,5488.0,5251.0,10739.0,763.0,9947.0,29.0
