Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso)",Perosnas en hogares particulares,Sin servicio de energía eléctrica,No tiene,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,No sabe o no responde
70_Sucre,70713_San Onofre,Cabecera,18998.0,80.0,13.0,17511.0,1289.0,67.0,24.0,2.0,0.0,12.0
70_Sucre,70713_San Onofre,Centro poblado,23755.0,125.0,141.0,23426.0,39.0,4.0,16.0,2.0,0.0,2.0
70_Sucre,70713_San Onofre,Rural disperso,5199.0,1036.0,48.0,4097.0,12.0,1.0,0.0,0.0,0.0,5.0
70_Sucre,70717_San Pedro,Total,18010.0,387.0,402.0,16349.0,844.0,16.0,6.0,5.0,0.0,1.0
70_Sucre,70717_San Pedro,Cabecera,12181.0,40.0,353.0,10924.0,836.0,16.0,6.0,5.0,0.0,1.0
70_Sucre,70717_San Pedro,Centro poblado,3231.0,21.0,15.0,3195.0,0.0,0.0,0.0,0.0,0.0,0.0
70_Sucre,70717_San Pedro,Rural disperso,2598.0,326.0,34.0,2230.0,8.0,0.0,0.0,0.0,0.0,0.0
70_Sucre,70742_San Luis De Sincé,Total,30188.0,974.0,137.0,26573.0,2230.0,246.0,22.0,4.0,0.0,2.0
70_Sucre,70742_San Luis De Sincé,Cabecera,22487.0,216.0,113.0,19682.0,2203.0,246.0,22.0,4.0,0.0,1.0
70_Sucre,70742_San Luis De Sincé,Centro poblado,5073.0,39.0,0.0,5016.0,18.0,0.0,0.0,0.0,0.0,0.0
70_Sucre,70742_San Luis De Sincé,Rural disperso,2628.0,719.0,24.0,1875.0,9.0,0.0,0.0,0.0,0.0,1.0
70_Sucre,70771_Sucre,Total,23971.0,1090.0,89.0,22708.0,73.0,6.0,2.0,0.0,0.0,3.0
70_Sucre,70771_Sucre,Cabecera,5980.0,89.0,17.0,5807.0,61.0,4.0,2.0,0.0,0.0,0.0
70_Sucre,70771_Sucre,Centro poblado,6554.0,201.0,10.0,6333.0,5.0,2.0,0.0,0.0,0.0,3.0
70_Sucre,70771_Sucre,Rural disperso,11437.0,800.0,62.0,10568.0,7.0,0.0,0.0,0.0,0.0,0.0
70_Sucre,70820_Santiago De Tolú,Total,32012.0,833.0,220.0,21305.0,9193.0,384.0,58.0,0.0,0.0,19.0
70_Sucre,70820_Santiago De Tolú,Cabecera,25999.0,440.0,64.0,16015.0,9028.0,384.0,50.0,0.0,0.0,18.0
70_Sucre,70820_Santiago De Tolú,Centro poblado,3860.0,196.0,123.0,3510.0,31.0,0.0,0.0,0.0,0.0,0.0
70_Sucre,70820_Santiago De Tolú,Rural disperso,2153.0,197.0,33.0,1780.0,134.0,0.0,8.0,0.0,0.0,1.0
70_Sucre,70823_San José De Toluviejo,Total,20033.0,249.0,71.0,18996.0,691.0,18.0,4.0,0.0,0.0,4.0
70_Sucre,70823_San José De Toluviejo,Cabecera,6449.0,53.0,23.0,5726.0,633.0,12.0,0.0,0.0,0.0,2.0
70_Sucre,70823_San José De Toluviejo,Centro poblado,10529.0,114.0,32.0,10336.0,42.0,5.0,0.0,0.0,0.0,0.0
70_Sucre,70823_San José De Toluviejo,Rural disperso,3055.0,82.0,16.0,2934.0,16.0,1.0,4.0,0.0,0.0,2.0
73_Tolima,73001_Ibagué,Total,494059.0,3192.0,857.0,106532.0,236021.0,107004.0,32508.0,6098.0,1274.0,573.0
73_Tolima,73001_Ibagué,Cabecera,462758.0,2141.0,552.0,86556.0,226938.0,106372.0,32312.0,6093.0,1271.0,523.0
73_Tolima,73001_Ibagué,Centro poblado,7176.0,56.0,51.0,3872.0,2991.0,166.0,30.0,0.0,0.0,10.0
73_Tolima,73001_Ibagué,Rural disperso,24125.0,995.0,254.0,16104.0,6092.0,466.0,166.0,5.0,3.0,40.0
73_Tolima,73024_Alpujarra,Total,4072.0,148.0,13.0,2098.0,1778.0,30.0,0.0,0.0,0.0,5.0
73_Tolima,73024_Alpujarra,Cabecera,1695.0,19.0,6.0,448.0,1198.0,19.0,0.0,0.0,0.0,5.0
73_Tolima,73024_Alpujarra,Centro poblado,659.0,1.0,0.0,335.0,317.0,6.0,0.0,0.0,0.0,0.0
73_Tolima,73024_Alpujarra,Rural disperso,1718.0,128.0,7.0,1315.0,263.0,5.0,0.0,0.0,0.0,0.0
73_Tolima,73026_Alvarado,Total,6712.0,226.0,83.0,2377.0,3899.0,95.0,19.0,0.0,0.0,13.0
73_Tolima,73026_Alvarado,Cabecera,3095.0,23.0,14.0,1058.0,1973.0,25.0,0.0,0.0,0.0,2.0
73_Tolima,73026_Alvarado,Centro poblado,735.0,10.0,0.0,145.0,573.0,0.0,0.0,0.0,0.0,7.0
73_Tolima,73026_Alvarado,Rural disperso,2882.0,193.0,69.0,1174.0,1353.0,70.0,19.0,0.0,0.0,4.0
73_Tolima,73030_Ambalema,Total,6524.0,122.0,38.0,4793.0,1321.0,240.0,7.0,0.0,0.0,3.0
73_Tolima,73030_Ambalema,Cabecera,5223.0,66.0,27.0,3851.0,1153.0,123.0,0.0,0.0,0.0,3.0
73_Tolima,73030_Ambalema,Centro poblado,164.0,1.0,0.0,142.0,13.0,4.0,4.0,0.0,0.0,0.0
73_Tolima,73030_Ambalema,Rural disperso,1137.0,55.0,11.0,800.0,155.0,113.0,3.0,0.0,0.0,0.0
73_Tolima,73043_Anzoátegui,Total,7591.0,677.0,171.0,3919.0,2767.0,51.0,0.0,2.0,0.0,4.0
73_Tolima,73043_Anzoátegui,Cabecera,1277.0,10.0,5.0,685.0,553.0,19.0,0.0,2.0,0.0,3.0
73_Tolima,73043_Anzoátegui,Centro poblado,304.0,1.0,12.0,138.0,152.0,1.0,0.0,0.0,0.0,0.0
73_Tolima,73043_Anzoátegui,Rural disperso,6010.0,666.0,154.0,3096.0,2062.0,31.0,0.0,0.0,0.0,1.0
73_Tolima,73055_Armero,Total,11326.0,169.0,55.0,8218.0,2796.0,69.0,2.0,1.0,10.0,6.0
73_Tolima,73055_Armero,Cabecera,7986.0,78.0,50.0,5193.0,2601.0,58.0,0.0,1.0,1.0,4.0
73_Tolima,73055_Armero,Centro poblado,884.0,6.0,5.0,762.0,102.0,3.0,0.0,0.0,6.0,0.0
73_Tolima,73055_Armero,Rural disperso,2456.0,85.0,0.0,2263.0,93.0,8.0,2.0,0.0,3.0,2.0
73_Tolima,73067_Ataco,Total,18218.0,1706.0,550.0,13673.0,2231.0,46.0,0.0,0.0,0.0,12.0
73_Tolima,73067_Ataco,Cabecera,4805.0,198.0,119.0,2904.0,1538.0,40.0,0.0,0.0,0.0,6.0
73_Tolima,73067_Ataco,Centro poblado,1912.0,59.0,68.0,1593.0,186.0,5.0,0.0,0.0,0.0,1.0
73_Tolima,73067_Ataco,Rural disperso,11501.0,1449.0,363.0,9176.0,507.0,1.0,0.0,0.0,0.0,5.0
73_Tolima,73124_Cajamarca,Total,17260.0,213.0,82.0,5435.0,9844.0,1648.0,7.0,0.0,0.0,31.0
73_Tolima,73124_Cajamarca,Cabecera,9278.0,24.0,29.0,1357.0,6366.0,1486.0,1.0,0.0,0.0,15.0
73_Tolima,73124_Cajamarca,Centro poblado,1131.0,8.0,1.0,525.0,581.0,16.0,0.0,0.0,0.0,0.0
73_Tolima,73124_Cajamarca,Rural disperso,6851.0,181.0,52.0,3553.0,2897.0,146.0,6.0,0.0,0.0,16.0
73_Tolima,73148_Carmen De Apicalá,Total,9614.0,120.0,34.0,2730.0,5722.0,828.0,121.0,46.0,0.0,13.0
73_Tolima,73148_Carmen De Apicalá,Cabecera,7521.0,30.0,21.0,1854.0,5025.0,517.0,53.0,12.0,0.0,9.0
73_Tolima,73148_Carmen De Apicalá,Rural disperso,2093.0,90.0,13.0,876.0,697.0,311.0,68.0,34.0,0.0,4.0
73_Tolima,73152_Casabianca,Total,5496.0,116.0,21.0,2557.0,2779.0,15.0,0.0,0.0,1.0,7.0
73_Tolima,73152_Casabianca,Cabecera,1582.0,13.0,8.0,729.0,814.0,11.0,0.0,0.0,1.0,6.0
73_Tolima,73152_Casabianca,Centro poblado,204.0,0.0,0.0,115.0,88.0,1.0,0.0,0.0,0.0,0.0
73_Tolima,73152_Casabianca,Rural disperso,3710.0,103.0,13.0,1713.0,1877.0,3.0,0.0,0.0,0.0,1.0
73_Tolima,73168_Chaparral,Total,43221.0,1304.0,315.0,26001.0,12760.0,2696.0,46.0,10.0,5.0,84.0
73_Tolima,73168_Chaparral,Cabecera,27301.0,287.0,98.0,14045.0,10150.0,2618.0,23.0,1.0,5.0,74.0
73_Tolima,73168_Chaparral,Centro poblado,823.0,25.0,10.0,640.0,134.0,14.0,0.0,0.0,0.0,0.0
73_Tolima,73168_Chaparral,Rural disperso,15097.0,992.0,207.0,11316.0,2476.0,64.0,23.0,9.0,0.0,10.0
73_Tolima,73200_Coello,Total,7495.0,252.0,14.0,5258.0,1897.0,56.0,4.0,2.0,4.0,8.0
73_Tolima,73200_Coello,Cabecera,1473.0,3.0,7.0,765.0,688.0,7.0,0.0,0.0,0.0,3.0
73_Tolima,73200_Coello,Centro poblado,2357.0,63.0,0.0,1831.0,431.0,31.0,0.0,0.0,0.0,1.0
73_Tolima,73200_Coello,Rural disperso,3665.0,186.0,7.0,2662.0,778.0,18.0,4.0,2.0,4.0,4.0
73_Tolima,73217_Coyaima,Total,18999.0,787.0,1511.0,13250.0,3386.0,27.0,13.0,0.0,1.0,24.0
73_Tolima,73217_Coyaima,Cabecera,3597.0,38.0,19.0,1411.0,2088.0,15.0,10.0,0.0,1.0,15.0
73_Tolima,73217_Coyaima,Centro poblado,1877.0,30.0,133.0,1390.0,318.0,3.0,0.0,0.0,0.0,3.0
73_Tolima,73217_Coyaima,Rural disperso,13525.0,719.0,1359.0,10449.0,980.0,9.0,3.0,0.0,0.0,6.0
73_Tolima,73226_Cunday,Total,7762.0,299.0,60.0,5509.0,1808.0,72.0,3.0,2.0,0.0,9.0
73_Tolima,73226_Cunday,Cabecera,2098.0,6.0,10.0,903.0,1152.0,22.0,3.0,0.0,0.0,2.0
73_Tolima,73226_Cunday,Centro poblado,1523.0,28.0,9.0,1340.0,134.0,6.0,0.0,0.0,0.0,6.0
73_Tolima,73226_Cunday,Rural disperso,4141.0,265.0,41.0,3266.0,522.0,44.0,0.0,2.0,0.0,1.0
73_Tolima,73236_Dolores,Total,7262.0,272.0,23.0,5746.0,1123.0,91.0,0.0,0.0,1.0,6.0
73_Tolima,73236_Dolores,Cabecera,3044.0,12.0,16.0,1970.0,961.0,79.0,0.0,0.0,0.0,6.0
73_Tolima,73236_Dolores,Centro poblado,413.0,3.0,0.0,394.0,15.0,0.0,0.0,0.0,1.0,0.0
73_Tolima,73236_Dolores,Rural disperso,3805.0,257.0,7.0,3382.0,147.0,12.0,0.0,0.0,0.0,0.0
73_Tolima,73268_Espinal,Total,67174.0,343.0,197.0,21076.0,34090.0,10208.0,1164.0,26.0,1.0,69.0
73_Tolima,73268_Espinal,Cabecera,49255.0,139.0,152.0,11894.0,26382.0,9459.0,1143.0,20.0,1.0,65.0
73_Tolima,73268_Espinal,Centro poblado,6746.0,23.0,10.0,2579.0,3502.0,624.0,5.0,0.0,0.0,3.0
73_Tolima,73268_Espinal,Rural disperso,11173.0,181.0,35.0,6603.0,4206.0,125.0,16.0,6.0,0.0,1.0
73_Tolima,73270_Falan,Total,6612.0,194.0,32.0,3523.0,2772.0,70.0,0.0,9.0,2.0,10.0
73_Tolima,73270_Falan,Cabecera,1585.0,9.0,1.0,754.0,796.0,19.0,0.0,0.0,0.0,6.0
73_Tolima,73270_Falan,Centro poblado,490.0,4.0,0.0,380.0,105.0,1.0,0.0,0.0,0.0,0.0
73_Tolima,73270_Falan,Rural disperso,4537.0,181.0,31.0,2389.0,1871.0,50.0,0.0,9.0,2.0,4.0
73_Tolima,73275_Flandes,Total,27309.0,151.0,41.0,2333.0,15770.0,8924.0,56.0,12.0,3.0,19.0
73_Tolima,73275_Flandes,Cabecera,23955.0,68.0,26.0,1308.0,13689.0,8794.0,38.0,11.0,3.0,18.0
73_Tolima,73275_Flandes,Centro poblado,997.0,17.0,3.0,283.0,641.0,40.0,12.0,1.0,0.0,0.0
73_Tolima,73275_Flandes,Rural disperso,2357.0,66.0,12.0,742.0,1440.0,90.0,6.0,0.0,0.0,1.0
73_Tolima,73283_Fresno,Total,28776.0,404.0,83.0,11925.0,13432.0,2882.0,24.0,0.0,7.0,19.0
73_Tolima,73283_Fresno,Cabecera,15296.0,57.0,51.0,5220.0,7372.0,2583.0,5.0,0.0,0.0,8.0
73_Tolima,73283_Fresno,Centro poblado,1274.0,21.0,0.0,641.0,607.0,5.0,0.0,0.0,0.0,0.0
73_Tolima,73283_Fresno,Rural disperso,12206.0,326.0,32.0,6064.0,5453.0,294.0,19.0,0.0,7.0,11.0
73_Tolima,73319_Guamo,Total,30364.0,708.0,124.0,18211.0,10584.0,642.0,55.0,5.0,3.0,32.0
73_Tolima,73319_Guamo,Cabecera,16198.0,170.0,92.0,7210.0,8140.0,548.0,12.0,5.0,3.0,18.0
73_Tolima,73319_Guamo,Centro poblado,2282.0,30.0,3.0,1952.0,293.0,3.0,1.0,0.0,0.0,0.0
73_Tolima,73319_Guamo,Rural disperso,11884.0,508.0,29.0,9049.0,2151.0,91.0,42.0,0.0,0.0,14.0
73_Tolima,73347_Herveo,Total,6361.0,147.0,32.0,1721.0,4360.0,98.0,0.0,0.0,0.0,3.0
73_Tolima,73347_Herveo,Cabecera,1906.0,26.0,3.0,356.0,1475.0,46.0,0.0,0.0,0.0,0.0
73_Tolima,73347_Herveo,Centro poblado,1167.0,4.0,4.0,539.0,589.0,31.0,0.0,0.0,0.0,0.0
73_Tolima,73347_Herveo,Rural disperso,3288.0,117.0,25.0,826.0,2296.0,21.0,0.0,0.0,0.0,3.0
73_Tolima,73349_Honda,Total,22753.0,432.0,65.0,8075.0,10960.0,2824.0,348.0,17.0,16.0,16.0
73_Tolima,73349_Honda,Cabecera,22086.0,387.0,54.0,7763.0,10771.0,2751.0,326.0,13.0,5.0,16.0
73_Tolima,73349_Honda,Centro poblado,129.0,6.0,0.0,97.0,26.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73349_Honda,Rural disperso,538.0,39.0,11.0,215.0,163.0,73.0,22.0,4.0,11.0,0.0
73_Tolima,73352_Icononzo,Total,9979.0,402.0,609.0,5162.0,3575.0,218.0,0.0,0.0,0.0,13.0
73_Tolima,73352_Icononzo,Cabecera,3312.0,13.0,20.0,1262.0,1965.0,43.0,0.0,0.0,0.0,9.0
73_Tolima,73352_Icononzo,Centro poblado,595.0,19.0,0.0,341.0,229.0,6.0,0.0,0.0,0.0,0.0
73_Tolima,73352_Icononzo,Rural disperso,6072.0,370.0,589.0,3559.0,1381.0,169.0,0.0,0.0,0.0,4.0
73_Tolima,73408_Lérida,Total,16971.0,128.0,63.0,6575.0,9677.0,503.0,8.0,0.0,0.0,17.0
73_Tolima,73408_Lérida,Cabecera,13351.0,49.0,35.0,4430.0,8404.0,414.0,3.0,0.0,0.0,16.0
73_Tolima,73408_Lérida,Centro poblado,1736.0,18.0,7.0,1244.0,465.0,1.0,0.0,0.0,0.0,1.0
73_Tolima,73408_Lérida,Rural disperso,1884.0,61.0,21.0,901.0,808.0,88.0,5.0,0.0,0.0,0.0
73_Tolima,73411_Líbano,Total,32886.0,516.0,176.0,7152.0,18165.0,5955.0,866.0,22.0,3.0,31.0
73_Tolima,73411_Líbano,Cabecera,21951.0,157.0,95.0,3422.0,11748.0,5713.0,780.0,13.0,3.0,20.0
73_Tolima,73411_Líbano,Centro poblado,1340.0,4.0,5.0,628.0,688.0,15.0,0.0,0.0,0.0,0.0
73_Tolima,73411_Líbano,Rural disperso,9595.0,355.0,76.0,3102.0,5729.0,227.0,86.0,9.0,0.0,11.0
73_Tolima,73443_San Sebastián De Mariquita,Total,34398.0,258.0,294.0,17737.0,14001.0,1887.0,150.0,13.0,26.0,32.0
73_Tolima,73443_San Sebastián De Mariquita,Cabecera,27360.0,69.0,246.0,14253.0,11027.0,1588.0,137.0,2.0,8.0,30.0
73_Tolima,73443_San Sebastián De Mariquita,Centro poblado,658.0,18.0,3.0,337.0,296.0,4.0,0.0,0.0,0.0,0.0
73_Tolima,73443_San Sebastián De Mariquita,Rural disperso,6380.0,171.0,45.0,3147.0,2678.0,295.0,13.0,11.0,18.0,2.0
73_Tolima,73449_Melgar,Total,33773.0,234.0,135.0,9203.0,16306.0,6845.0,528.0,335.0,86.0,101.0
73_Tolima,73449_Melgar,Cabecera,27700.0,58.0,101.0,6848.0,13425.0,6410.0,442.0,263.0,60.0,93.0
73_Tolima,73449_Melgar,Centro poblado,1026.0,22.0,2.0,352.0,537.0,68.0,18.0,25.0,2.0,0.0
73_Tolima,73449_Melgar,Rural disperso,5047.0,154.0,32.0,2003.0,2344.0,367.0,68.0,47.0,24.0,8.0
73_Tolima,73461_Murillo,Total,3348.0,106.0,11.0,1695.0,1422.0,103.0,11.0,0.0,0.0,0.0
73_Tolima,73461_Murillo,Cabecera,1560.0,10.0,0.0,844.0,672.0,30.0,4.0,0.0,0.0,0.0
73_Tolima,73461_Murillo,Centro poblado,82.0,0.0,0.0,61.0,21.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73461_Murillo,Rural disperso,1706.0,96.0,11.0,790.0,729.0,73.0,7.0,0.0,0.0,0.0
73_Tolima,73483_Natagaima,Total,14274.0,870.0,195.0,8202.0,4547.0,430.0,0.0,0.0,5.0,25.0
73_Tolima,73483_Natagaima,Cabecera,7811.0,160.0,35.0,3749.0,3425.0,417.0,0.0,0.0,5.0,20.0
73_Tolima,73483_Natagaima,Centro poblado,906.0,38.0,3.0,539.0,325.0,0.0,0.0,0.0,0.0,1.0
73_Tolima,73483_Natagaima,Rural disperso,5557.0,672.0,157.0,3914.0,797.0,13.0,0.0,0.0,0.0,4.0
73_Tolima,73504_Ortega,Total,29662.0,2099.0,488.0,14293.0,12329.0,423.0,12.0,0.0,0.0,18.0
73_Tolima,73504_Ortega,Cabecera,6853.0,91.0,22.0,2111.0,4257.0,363.0,5.0,0.0,0.0,4.0
73_Tolima,73504_Ortega,Centro poblado,2212.0,76.0,30.0,1177.0,917.0,10.0,0.0,0.0,0.0,2.0
73_Tolima,73504_Ortega,Rural disperso,20597.0,1932.0,436.0,11005.0,7155.0,50.0,7.0,0.0,0.0,12.0
73_Tolima,73520_Palocabildo,Total,9188.0,318.0,33.0,4594.0,3952.0,266.0,0.0,0.0,0.0,25.0
73_Tolima,73520_Palocabildo,Cabecera,2929.0,15.0,24.0,866.0,1781.0,243.0,0.0,0.0,0.0,0.0
73_Tolima,73520_Palocabildo,Centro poblado,403.0,0.0,0.0,344.0,57.0,2.0,0.0,0.0,0.0,0.0
73_Tolima,73520_Palocabildo,Rural disperso,5856.0,303.0,9.0,3384.0,2114.0,21.0,0.0,0.0,0.0,25.0
73_Tolima,73547_Piedras,Total,5518.0,151.0,77.0,3412.0,1835.0,25.0,7.0,0.0,7.0,4.0
73_Tolima,73547_Piedras,Cabecera,1934.0,9.0,22.0,1099.0,801.0,3.0,0.0,0.0,0.0,0.0
73_Tolima,73547_Piedras,Centro poblado,1251.0,13.0,6.0,911.0,321.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73547_Piedras,Rural disperso,2333.0,129.0,49.0,1402.0,713.0,22.0,7.0,0.0,7.0,4.0
73_Tolima,73555_Planadas,Total,21503.0,1944.0,517.0,12110.0,6513.0,356.0,19.0,5.0,7.0,32.0
73_Tolima,73555_Planadas,Cabecera,6631.0,299.0,68.0,3410.0,2612.0,222.0,6.0,1.0,2.0,11.0
73_Tolima,73555_Planadas,Centro poblado,2525.0,60.0,41.0,1481.0,921.0,5.0,8.0,0.0,0.0,9.0
73_Tolima,73555_Planadas,Rural disperso,12347.0,1585.0,408.0,7219.0,2980.0,129.0,5.0,4.0,5.0,12.0
73_Tolima,73563_Prado,Total,7893.0,131.0,93.0,5970.0,1663.0,34.0,0.0,0.0,0.0,2.0
73_Tolima,73563_Prado,Cabecera,3728.0,42.0,21.0,2225.0,1418.0,20.0,0.0,0.0,0.0,2.0
73_Tolima,73563_Prado,Centro poblado,211.0,0.0,11.0,172.0,28.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73563_Prado,Rural disperso,3954.0,89.0,61.0,3573.0,217.0,14.0,0.0,0.0,0.0,0.0
73_Tolima,73585_Purificación,Total,22461.0,338.0,222.0,14767.0,6598.0,469.0,46.0,3.0,1.0,17.0
73_Tolima,73585_Purificación,Cabecera,12612.0,113.0,95.0,5876.0,6129.0,374.0,13.0,3.0,0.0,9.0
73_Tolima,73585_Purificación,Centro poblado,2091.0,25.0,0.0,1873.0,180.0,12.0,0.0,0.0,0.0,1.0
73_Tolima,73585_Purificación,Rural disperso,7758.0,200.0,127.0,7018.0,289.0,83.0,33.0,0.0,1.0,7.0
73_Tolima,73616_Rioblanco,Total,19065.0,2208.0,475.0,12196.0,4113.0,34.0,6.0,0.0,2.0,31.0
73_Tolima,73616_Rioblanco,Cabecera,3644.0,20.0,63.0,2217.0,1310.0,14.0,6.0,0.0,2.0,12.0
73_Tolima,73616_Rioblanco,Centro poblado,2816.0,82.0,34.0,1818.0,875.0,6.0,0.0,0.0,0.0,1.0
73_Tolima,73616_Rioblanco,Rural disperso,12605.0,2106.0,378.0,8161.0,1928.0,14.0,0.0,0.0,0.0,18.0
73_Tolima,73622_Roncesvalles,Total,5093.0,367.0,19.0,2649.0,2018.0,21.0,7.0,0.0,0.0,12.0
73_Tolima,73622_Roncesvalles,Cabecera,1811.0,75.0,14.0,627.0,1065.0,17.0,7.0,0.0,0.0,6.0
73_Tolima,73622_Roncesvalles,Centro poblado,319.0,0.0,0.0,161.0,153.0,0.0,0.0,0.0,0.0,5.0
73_Tolima,73622_Roncesvalles,Rural disperso,2963.0,292.0,5.0,1861.0,800.0,4.0,0.0,0.0,0.0,1.0
73_Tolima,73624_Rovira,Total,20220.0,537.0,328.0,13488.0,5643.0,209.0,1.0,0.0,1.0,13.0
73_Tolima,73624_Rovira,Cabecera,10051.0,107.0,175.0,6683.0,2892.0,184.0,1.0,0.0,0.0,9.0
73_Tolima,73624_Rovira,Centro poblado,723.0,23.0,0.0,558.0,138.0,4.0,0.0,0.0,0.0,0.0
73_Tolima,73624_Rovira,Rural disperso,9446.0,407.0,153.0,6247.0,2613.0,21.0,0.0,0.0,1.0,4.0
73_Tolima,73671_Saldaña,Total,14078.0,362.0,128.0,7082.0,6163.0,315.0,16.0,0.0,0.0,12.0
73_Tolima,73671_Saldaña,Cabecera,8466.0,59.0,51.0,3050.0,4989.0,299.0,6.0,0.0,0.0,12.0
73_Tolima,73671_Saldaña,Centro poblado,1231.0,36.0,26.0,861.0,308.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73671_Saldaña,Rural disperso,4381.0,267.0,51.0,3171.0,866.0,16.0,10.0,0.0,0.0,0.0
73_Tolima,73675_San Antonio,Total,11478.0,499.0,143.0,6035.0,4636.0,160.0,1.0,1.0,0.0,3.0
73_Tolima,73675_San Antonio,Cabecera,4262.0,53.0,89.0,2209.0,1769.0,140.0,1.0,1.0,0.0,0.0
73_Tolima,73675_San Antonio,Centro poblado,714.0,34.0,7.0,521.0,145.0,7.0,0.0,0.0,0.0,0.0
73_Tolima,73675_San Antonio,Rural disperso,6502.0,412.0,47.0,3305.0,2722.0,13.0,0.0,0.0,0.0,3.0
73_Tolima,73678_San Luis,Total,12139.0,279.0,62.0,6908.0,4771.0,76.0,22.0,1.0,8.0,12.0
73_Tolima,73678_San Luis,Cabecera,3618.0,63.0,17.0,2606.0,917.0,12.0,0.0,0.0,3.0,0.0
73_Tolima,73678_San Luis,Centro poblado,2639.0,11.0,5.0,722.0,1874.0,26.0,0.0,1.0,0.0,0.0
73_Tolima,73678_San Luis,Rural disperso,5882.0,205.0,40.0,3580.0,1980.0,38.0,22.0,0.0,5.0,12.0
73_Tolima,73686_Santa Isabel,Total,5026.0,38.0,19.0,4057.0,890.0,11.0,4.0,1.0,0.0,6.0
73_Tolima,73686_Santa Isabel,Cabecera,1837.0,13.0,13.0,1200.0,592.0,11.0,4.0,0.0,0.0,4.0
73_Tolima,73686_Santa Isabel,Centro poblado,438.0,3.0,6.0,361.0,68.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73686_Santa Isabel,Rural disperso,2751.0,22.0,0.0,2496.0,230.0,0.0,0.0,1.0,0.0,2.0
73_Tolima,73770_Suárez,Total,3446.0,84.0,17.0,1897.0,1390.0,31.0,16.0,0.0,9.0,2.0
73_Tolima,73770_Suárez,Cabecera,1487.0,15.0,10.0,810.0,632.0,16.0,3.0,0.0,0.0,1.0
73_Tolima,73770_Suárez,Centro poblado,362.0,16.0,0.0,228.0,118.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73770_Suárez,Rural disperso,1597.0,53.0,7.0,859.0,640.0,15.0,13.0,0.0,9.0,1.0
73_Tolima,73854_Valle De San Juan,Total,4502.0,112.0,0.0,3036.0,1341.0,11.0,0.0,0.0,0.0,2.0
73_Tolima,73854_Valle De San Juan,Cabecera,2047.0,20.0,0.0,1451.0,566.0,8.0,0.0,0.0,0.0,2.0
73_Tolima,73854_Valle De San Juan,Rural disperso,2455.0,92.0,0.0,1585.0,775.0,3.0,0.0,0.0,0.0,0.0
73_Tolima,73861_Venadillo,Total,12114.0,232.0,42.0,7547.0,4229.0,52.0,9.0,0.0,0.0,3.0
73_Tolima,73861_Venadillo,Cabecera,8524.0,60.0,11.0,4737.0,3664.0,46.0,3.0,0.0,0.0,3.0
73_Tolima,73861_Venadillo,Centro poblado,448.0,14.0,4.0,293.0,132.0,5.0,0.0,0.0,0.0,0.0
73_Tolima,73861_Venadillo,Rural disperso,3142.0,158.0,27.0,2517.0,433.0,1.0,6.0,0.0,0.0,0.0
73_Tolima,73870_Villahermosa,Total,8520.0,525.0,24.0,2328.0,5423.0,214.0,3.0,0.0,1.0,2.0
73_Tolima,73870_Villahermosa,Cabecera,3016.0,59.0,3.0,1068.0,1721.0,162.0,0.0,0.0,1.0,2.0
73_Tolima,73870_Villahermosa,Rural disperso,5504.0,466.0,21.0,1260.0,3702.0,52.0,3.0,0.0,0.0,0.0
73_Tolima,73873_Villarrica,Total,5005.0,432.0,16.0,3391.0,1121.0,38.0,0.0,0.0,0.0,7.0
73_Tolima,73873_Villarrica,Cabecera,1876.0,38.0,5.0,1122.0,677.0,34.0,0.0,0.0,0.0,0.0
73_Tolima,73873_Villarrica,Centro poblado,217.0,4.0,0.0,182.0,31.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,73873_Villarrica,Rural disperso,2912.0,390.0,11.0,2087.0,413.0,4.0,0.0,0.0,0.0,7.0
76_Valle del Cauca,76001_Cali,Total,1811385.0,4549.0,3188.0,390129.0,516582.0,564601.0,167965.0,118826.0,42754.0,2791.0
76_Valle del Cauca,76001_Cali,Cabecera,1770254.0,3855.0,2606.0,361139.0,508823.0,563397.0,167068.0,118372.0,42340.0,2654.0
76_Valle del Cauca,76001_Cali,Centro poblado,32480.0,357.0,203.0,24290.0,5905.0,728.0,489.0,267.0,183.0,58.0
76_Valle del Cauca,76001_Cali,Rural disperso,8651.0,337.0,379.0,4700.0,1854.0,476.0,408.0,187.0,231.0,79.0
76_Valle del Cauca,76020_Alcalá,Total,12165.0,895.0,39.0,3525.0,7199.0,455.0,28.0,7.0,0.0,17.0
76_Valle del Cauca,76020_Alcalá,Cabecera,9543.0,839.0,25.0,3082.0,5144.0,429.0,9.0,7.0,0.0,8.0
76_Valle del Cauca,76020_Alcalá,Centro poblado,123.0,6.0,0.0,90.0,27.0,0.0,0.0,0.0,0.0,0.0
