Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total,"Bloque, ladrillo, piedra, madera pulida",Concreto vaciado,Material prefabricado,Guadua,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablón","Caña, esterilla, otros vegetales","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros)",Sin paredes
66_Risaralda,456_Mistrató,Vivienda tradicional indígena,1326.0,13.0,0.0,2.0,202.0,3.0,587.0,512.0,7.0,0.0
66_Risaralda,456_Mistrató,Vivienda tradicional étnica,12.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0
66_Risaralda,456_Mistrató,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66_Risaralda,572_Pueblo Rico,Total,3647.0,1533.0,255.0,53.0,173.0,80.0,1344.0,195.0,14.0,0.0
66_Risaralda,572_Pueblo Rico,Casa,2901.0,1369.0,245.0,46.0,94.0,72.0,931.0,139.0,5.0,0.0
66_Risaralda,572_Pueblo Rico,Apartamento,133.0,122.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
66_Risaralda,572_Pueblo Rico,Tipo cuarto,14.0,6.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0
66_Risaralda,572_Pueblo Rico,Vivienda tradicional indígena,572.0,34.0,0.0,6.0,74.0,4.0,399.0,48.0,7.0,0.0
66_Risaralda,572_Pueblo Rico,Vivienda tradicional étnica,24.0,2.0,0.0,0.0,4.0,2.0,11.0,3.0,2.0,0.0
66_Risaralda,572_Pueblo Rico,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
66_Risaralda,594_Quinchía,Total,7299.0,4510.0,187.0,33.0,119.0,1743.0,41.0,635.0,28.0,3.0
66_Risaralda,594_Quinchía,Casa,6813.0,4115.0,172.0,28.0,115.0,1700.0,40.0,621.0,22.0,0.0
66_Risaralda,594_Quinchía,Apartamento,369.0,335.0,8.0,4.0,0.0,21.0,0.0,1.0,0.0,0.0
66_Risaralda,594_Quinchía,Tipo cuarto,106.0,57.0,7.0,1.0,3.0,21.0,1.0,12.0,4.0,0.0
66_Risaralda,594_Quinchía,Vivienda tradicional indígena,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
66_Risaralda,594_Quinchía,Otro tipo de vivienda (1),7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
66_Risaralda,682_Santa Rosa De Cabal,Total,22108.0,17165.0,2391.0,240.0,35.0,1560.0,272.0,420.0,24.0,1.0
66_Risaralda,682_Santa Rosa De Cabal,Casa,15681.0,11800.0,1602.0,217.0,31.0,1404.0,237.0,377.0,13.0,0.0
66_Risaralda,682_Santa Rosa De Cabal,Apartamento,6035.0,5119.0,748.0,17.0,2.0,114.0,12.0,21.0,2.0,0.0
66_Risaralda,682_Santa Rosa De Cabal,Tipo cuarto,369.0,241.0,39.0,5.0,2.0,41.0,23.0,17.0,1.0,0.0
66_Risaralda,682_Santa Rosa De Cabal,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66_Risaralda,682_Santa Rosa De Cabal,Otro tipo de vivienda (1),22.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,8.0,1.0
66_Risaralda,687_Santuario,Total,3830.0,2522.0,98.0,45.0,3.0,949.0,175.0,31.0,7.0,0.0
66_Risaralda,687_Santuario,Casa,3562.0,2364.0,85.0,38.0,2.0,887.0,168.0,12.0,6.0,0.0
66_Risaralda,687_Santuario,Apartamento,161.0,125.0,9.0,7.0,0.0,20.0,0.0,0.0,0.0,0.0
66_Risaralda,687_Santuario,Tipo cuarto,86.0,33.0,4.0,0.0,1.0,42.0,5.0,0.0,1.0,0.0
66_Risaralda,687_Santuario,Vivienda tradicional indígena,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
66_Risaralda,687_Santuario,Vivienda tradicional étnica,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
66_Risaralda,687_Santuario,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
68_Santander,001_Bucaramanga,Total,159438.0,139732.0,12644.0,2676.0,14.0,1935.0,2036.0,24.0,362.0,15.0
68_Santander,001_Bucaramanga,Casa,64664.0,57407.0,3032.0,728.0,11.0,1485.0,1780.0,17.0,204.0,0.0
68_Santander,001_Bucaramanga,Apartamento,87329.0,76046.0,9295.0,1848.0,1.0,72.0,52.0,1.0,14.0,0.0
68_Santander,001_Bucaramanga,Tipo cuarto,7172.0,6217.0,310.0,98.0,2.0,376.0,143.0,4.0,22.0,0.0
68_Santander,001_Bucaramanga,Vivienda tradicional indígena,16.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0
68_Santander,001_Bucaramanga,Vivienda tradicional étnica,20.0,10.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0
68_Santander,001_Bucaramanga,Otro tipo de vivienda (1),237.0,46.0,4.0,2.0,0.0,1.0,51.0,0.0,118.0,15.0
68_Santander,013_Aguada,Total,569.0,294.0,1.0,2.0,0.0,267.0,4.0,1.0,0.0,0.0
68_Santander,013_Aguada,Casa,551.0,277.0,1.0,2.0,0.0,266.0,4.0,1.0,0.0,0.0
68_Santander,013_Aguada,Apartamento,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,013_Aguada,Tipo cuarto,13.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,020_Albania,Total,1177.0,471.0,7.0,13.0,0.0,396.0,284.0,5.0,1.0,0.0
68_Santander,020_Albania,Casa,1142.0,443.0,5.0,13.0,0.0,393.0,282.0,5.0,1.0,0.0
68_Santander,020_Albania,Apartamento,19.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
68_Santander,020_Albania,Tipo cuarto,14.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,020_Albania,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,020_Albania,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,051_Aratoca,Total,2322.0,1478.0,10.0,6.0,22.0,767.0,23.0,4.0,9.0,3.0
68_Santander,051_Aratoca,Casa,2045.0,1274.0,5.0,4.0,14.0,723.0,15.0,2.0,8.0,0.0
68_Santander,051_Aratoca,Apartamento,108.0,102.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,051_Aratoca,Tipo cuarto,164.0,102.0,0.0,2.0,8.0,43.0,7.0,1.0,1.0,0.0
68_Santander,051_Aratoca,Otro tipo de vivienda (1),5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
68_Santander,077_Barbosa,Total,9503.0,9132.0,175.0,35.0,6.0,20.0,111.0,5.0,19.0,0.0
68_Santander,077_Barbosa,Casa,5177.0,4922.0,97.0,24.0,4.0,19.0,92.0,4.0,15.0,0.0
68_Santander,077_Barbosa,Apartamento,3515.0,3456.0,53.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0
68_Santander,077_Barbosa,Tipo cuarto,800.0,751.0,25.0,7.0,2.0,0.0,13.0,0.0,2.0,0.0
68_Santander,077_Barbosa,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,077_Barbosa,Otro tipo de vivienda (1),10.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0
68_Santander,079_Barichara,Total,2350.0,1025.0,7.0,10.0,1.0,1301.0,1.0,4.0,1.0,0.0
68_Santander,079_Barichara,Casa,2211.0,928.0,7.0,9.0,1.0,1260.0,1.0,4.0,1.0,0.0
68_Santander,079_Barichara,Apartamento,75.0,52.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0
68_Santander,079_Barichara,Tipo cuarto,63.0,45.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
68_Santander,079_Barichara,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,081_Barrancabermeja,Total,61381.0,54276.0,1182.0,208.0,6.0,82.0,5425.0,21.0,179.0,2.0
68_Santander,081_Barrancabermeja,Casa,49570.0,43720.0,520.0,135.0,4.0,77.0,4973.0,17.0,124.0,0.0
68_Santander,081_Barrancabermeja,Apartamento,9021.0,8217.0,626.0,52.0,0.0,3.0,116.0,2.0,5.0,0.0
68_Santander,081_Barrancabermeja,Tipo cuarto,2695.0,2298.0,29.0,18.0,0.0,2.0,321.0,2.0,25.0,0.0
68_Santander,081_Barrancabermeja,Vivienda tradicional indígena,11.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0
68_Santander,081_Barrancabermeja,Vivienda tradicional étnica,7.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
68_Santander,081_Barrancabermeja,Otro tipo de vivienda (1),77.0,37.0,6.0,2.0,2.0,0.0,4.0,0.0,24.0,2.0
68_Santander,092_Betulia,Total,1568.0,720.0,6.0,58.0,0.0,428.0,338.0,0.0,18.0,0.0
68_Santander,092_Betulia,Casa,1482.0,668.0,5.0,56.0,0.0,406.0,330.0,0.0,17.0,0.0
68_Santander,092_Betulia,Apartamento,47.0,36.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0
68_Santander,092_Betulia,Tipo cuarto,36.0,15.0,0.0,1.0,0.0,15.0,5.0,0.0,0.0,0.0
68_Santander,092_Betulia,Otro tipo de vivienda (1),3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
68_Santander,101_Bolívar,Total,3093.0,875.0,12.0,18.0,0.0,1281.0,889.0,14.0,4.0,0.0
68_Santander,101_Bolívar,Casa,2986.0,818.0,10.0,17.0,0.0,1257.0,867.0,13.0,4.0,0.0
68_Santander,101_Bolívar,Apartamento,39.0,35.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
68_Santander,101_Bolívar,Tipo cuarto,63.0,20.0,2.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0
68_Santander,101_Bolívar,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,101_Bolívar,Otro tipo de vivienda (1),4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
68_Santander,121_Cabrera,Total,496.0,326.0,0.0,2.0,2.0,164.0,2.0,0.0,0.0,0.0
68_Santander,121_Cabrera,Casa,487.0,321.0,0.0,2.0,2.0,161.0,1.0,0.0,0.0,0.0
68_Santander,121_Cabrera,Apartamento,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
68_Santander,121_Cabrera,Tipo cuarto,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,121_Cabrera,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,132_California,Total,537.0,353.0,3.0,4.0,0.0,172.0,4.0,0.0,1.0,0.0
68_Santander,132_California,Casa,405.0,239.0,1.0,3.0,0.0,158.0,4.0,0.0,0.0,0.0
68_Santander,132_California,Apartamento,107.0,102.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
68_Santander,132_California,Tipo cuarto,24.0,12.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
68_Santander,132_California,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68_Santander,147_Capitanejo,Total,1848.0,1174.0,7.0,7.0,0.0,656.0,3.0,0.0,1.0,0.0
68_Santander,147_Capitanejo,Casa,1347.0,759.0,5.0,4.0,0.0,577.0,1.0,0.0,1.0,0.0
68_Santander,147_Capitanejo,Apartamento,357.0,320.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
68_Santander,147_Capitanejo,Tipo cuarto,144.0,95.0,0.0,3.0,0.0,44.0,2.0,0.0,0.0,0.0
68_Santander,152_Carcasí,Total,1223.0,423.0,2.0,2.0,0.0,781.0,11.0,1.0,3.0,0.0
68_Santander,152_Carcasí,Casa,1125.0,374.0,1.0,2.0,0.0,734.0,11.0,1.0,2.0,0.0
68_Santander,152_Carcasí,Apartamento,32.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
68_Santander,152_Carcasí,Tipo cuarto,65.0,22.0,1.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0
68_Santander,152_Carcasí,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,160_Cepitá,Total,558.0,297.0,3.0,0.0,0.0,253.0,3.0,0.0,2.0,0.0
68_Santander,160_Cepitá,Casa,531.0,288.0,3.0,0.0,0.0,236.0,2.0,0.0,2.0,0.0
68_Santander,160_Cepitá,Apartamento,8.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
68_Santander,160_Cepitá,Tipo cuarto,18.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
68_Santander,160_Cepitá,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,162_Cerrito,Total,1759.0,1457.0,6.0,11.0,4.0,248.0,29.0,3.0,1.0,0.0
68_Santander,162_Cerrito,Casa,1665.0,1393.0,6.0,9.0,4.0,242.0,8.0,2.0,1.0,0.0
68_Santander,162_Cerrito,Apartamento,33.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,162_Cerrito,Tipo cuarto,39.0,33.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0
68_Santander,162_Cerrito,Vivienda tradicional indígena,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
68_Santander,162_Cerrito,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,167_Charalá,Total,3663.0,2857.0,21.0,7.0,4.0,716.0,41.0,10.0,7.0,0.0
68_Santander,167_Charalá,Casa,3380.0,2608.0,14.0,7.0,4.0,694.0,39.0,8.0,6.0,0.0
68_Santander,167_Charalá,Apartamento,223.0,208.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
68_Santander,167_Charalá,Tipo cuarto,53.0,39.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
68_Santander,167_Charalá,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,167_Charalá,Otro tipo de vivienda (1),6.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
68_Santander,169_Charta,Total,923.0,501.0,3.0,12.0,1.0,390.0,13.0,0.0,3.0,0.0
68_Santander,169_Charta,Casa,899.0,482.0,2.0,11.0,1.0,387.0,13.0,0.0,3.0,0.0
68_Santander,169_Charta,Apartamento,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,169_Charta,Tipo cuarto,10.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
68_Santander,176_Chima,Total,802.0,594.0,1.0,2.0,3.0,134.0,68.0,0.0,0.0,0.0
68_Santander,176_Chima,Casa,745.0,541.0,1.0,1.0,3.0,132.0,67.0,0.0,0.0,0.0
68_Santander,176_Chima,Apartamento,44.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,176_Chima,Tipo cuarto,13.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
68_Santander,179_Chipatá,Total,1556.0,1266.0,148.0,5.0,0.0,56.0,53.0,27.0,1.0,0.0
68_Santander,179_Chipatá,Casa,1454.0,1192.0,122.0,5.0,0.0,55.0,52.0,27.0,1.0,0.0
68_Santander,179_Chipatá,Apartamento,43.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,179_Chipatá,Tipo cuarto,58.0,48.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
68_Santander,179_Chipatá,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,190_Cimitarra,Total,8166.0,6134.0,100.0,25.0,2.0,6.0,1847.0,12.0,38.0,2.0
68_Santander,190_Cimitarra,Casa,7166.0,5263.0,53.0,12.0,1.0,6.0,1791.0,12.0,28.0,0.0
68_Santander,190_Cimitarra,Apartamento,604.0,568.0,20.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0
68_Santander,190_Cimitarra,Tipo cuarto,369.0,291.0,27.0,9.0,0.0,0.0,41.0,0.0,1.0,0.0
68_Santander,190_Cimitarra,Vivienda tradicional indígena,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,190_Cimitarra,Vivienda tradicional étnica,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68_Santander,190_Cimitarra,Otro tipo de vivienda (1),23.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,2.0
68_Santander,207_Concepción,Total,1586.0,961.0,4.0,7.0,0.0,579.0,30.0,1.0,4.0,0.0
68_Santander,207_Concepción,Casa,1448.0,864.0,2.0,7.0,0.0,563.0,9.0,1.0,2.0,0.0
68_Santander,207_Concepción,Apartamento,69.0,65.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
68_Santander,207_Concepción,Tipo cuarto,47.0,32.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0
68_Santander,207_Concepción,Vivienda tradicional indígena,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
68_Santander,207_Concepción,Otro tipo de vivienda (1),3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
68_Santander,209_Confines,Total,848.0,775.0,1.0,2.0,1.0,47.0,12.0,4.0,6.0,0.0
68_Santander,209_Confines,Casa,823.0,756.0,1.0,2.0,1.0,45.0,12.0,4.0,2.0,0.0
68_Santander,209_Confines,Apartamento,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,209_Confines,Tipo cuarto,9.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
68_Santander,209_Confines,Otro tipo de vivienda (1),5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
68_Santander,211_Contratación,Total,1184.0,417.0,8.0,2.0,0.0,734.0,23.0,0.0,0.0,0.0
68_Santander,211_Contratación,Casa,1141.0,391.0,7.0,2.0,0.0,718.0,23.0,0.0,0.0,0.0
68_Santander,211_Contratación,Apartamento,30.0,23.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
68_Santander,211_Contratación,Tipo cuarto,13.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
68_Santander,217_Coromoro,Total,1605.0,1302.0,12.0,3.0,3.0,258.0,23.0,2.0,2.0,0.0
68_Santander,217_Coromoro,Casa,1525.0,1232.0,11.0,2.0,3.0,254.0,20.0,2.0,1.0,0.0
68_Santander,217_Coromoro,Apartamento,49.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,217_Coromoro,Tipo cuarto,29.0,23.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
68_Santander,217_Coromoro,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,217_Coromoro,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68_Santander,229_Curití,Total,3378.0,2402.0,14.0,13.0,4.0,923.0,5.0,9.0,8.0,0.0
68_Santander,229_Curití,Casa,2924.0,1974.0,10.0,11.0,4.0,907.0,5.0,9.0,4.0,0.0
68_Santander,229_Curití,Apartamento,392.0,381.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
68_Santander,229_Curití,Tipo cuarto,57.0,46.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0
68_Santander,229_Curití,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,229_Curití,Otro tipo de vivienda (1),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
68_Santander,235_El Carmen De Chucuri,Total,6315.0,3033.0,141.0,53.0,4.0,61.0,2851.0,87.0,84.0,1.0
68_Santander,235_El Carmen De Chucuri,Casa,5659.0,2514.0,119.0,35.0,4.0,55.0,2767.0,84.0,80.0,1.0
68_Santander,235_El Carmen De Chucuri,Apartamento,204.0,175.0,11.0,9.0,0.0,1.0,8.0,0.0,0.0,0.0
68_Santander,235_El Carmen De Chucuri,Tipo cuarto,448.0,344.0,11.0,9.0,0.0,5.0,74.0,3.0,2.0,0.0
68_Santander,235_El Carmen De Chucuri,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,235_El Carmen De Chucuri,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
68_Santander,245_El Guacamayo,Total,596.0,353.0,15.0,0.0,0.0,199.0,27.0,1.0,1.0,0.0
68_Santander,245_El Guacamayo,Casa,528.0,290.0,14.0,0.0,0.0,196.0,27.0,0.0,1.0,0.0
68_Santander,245_El Guacamayo,Apartamento,63.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,245_El Guacamayo,Tipo cuarto,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
68_Santander,245_El Guacamayo,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,250_El Peñón,Total,1201.0,488.0,7.0,0.0,0.0,300.0,405.0,0.0,1.0,0.0
68_Santander,250_El Peñón,Casa,1168.0,458.0,6.0,0.0,0.0,299.0,404.0,0.0,1.0,0.0
68_Santander,250_El Peñón,Apartamento,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,250_El Peñón,Tipo cuarto,23.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,255_El Playón,Total,3753.0,2630.0,11.0,17.0,0.0,452.0,532.0,0.0,111.0,0.0
68_Santander,255_El Playón,Casa,3581.0,2478.0,10.0,17.0,0.0,443.0,526.0,0.0,107.0,0.0
68_Santander,255_El Playón,Apartamento,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,255_El Playón,Tipo cuarto,71.0,55.0,1.0,0.0,0.0,9.0,5.0,0.0,1.0,0.0
68_Santander,255_El Playón,Otro tipo de vivienda (1),5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
68_Santander,264_Encino,Total,729.0,555.0,1.0,0.0,1.0,165.0,7.0,0.0,0.0,0.0
68_Santander,264_Encino,Casa,685.0,513.0,0.0,0.0,1.0,164.0,7.0,0.0,0.0,0.0
68_Santander,264_Encino,Apartamento,33.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,264_Encino,Tipo cuarto,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,266_Enciso,Total,1020.0,630.0,6.0,1.0,1.0,373.0,7.0,0.0,2.0,0.0
68_Santander,266_Enciso,Casa,949.0,575.0,4.0,1.0,1.0,361.0,6.0,0.0,1.0,0.0
68_Santander,266_Enciso,Apartamento,40.0,35.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
68_Santander,266_Enciso,Tipo cuarto,28.0,19.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
68_Santander,266_Enciso,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,266_Enciso,Otro tipo de vivienda (1),2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,271_Florián,Total,1548.0,886.0,31.0,0.0,2.0,100.0,523.0,5.0,1.0,0.0
68_Santander,271_Florián,Casa,1448.0,795.0,27.0,0.0,2.0,99.0,519.0,5.0,1.0,0.0
68_Santander,271_Florián,Apartamento,85.0,83.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_Santander,271_Florián,Tipo cuarto,15.0,8.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
68_Santander,276_Floridablanca,Total,80948.0,72609.0,4576.0,2678.0,1.0,139.0,744.0,8.0,193.0,0.0
68_Santander,276_Floridablanca,Casa,29646.0,27269.0,879.0,547.0,0.0,120.0,683.0,4.0,144.0,0.0
68_Santander,276_Floridablanca,Apartamento,49002.0,43347.0,3646.0,1966.0,1.0,12.0,15.0,2.0,13.0,0.0
68_Santander,276_Floridablanca,Tipo cuarto,2205.0,1962.0,47.0,160.0,0.0,5.0,24.0,1.0,6.0,0.0
68_Santander,276_Floridablanca,Vivienda tradicional indígena,11.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
68_Santander,276_Floridablanca,Vivienda tradicional étnica,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
68_Santander,276_Floridablanca,Otro tipo de vivienda (1),80.0,24.0,4.0,4.0,0.0,2.0,17.0,1.0,28.0,0.0
68_Santander,296_Galán,Total,872.0,325.0,3.0,0.0,4.0,516.0,17.0,5.0,2.0,0.0
68_Santander,296_Galán,Casa,839.0,300.0,1.0,0.0,4.0,511.0,16.0,5.0,2.0,0.0
68_Santander,296_Galán,Apartamento,26.0,19.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
68_Santander,296_Galán,Tipo cuarto,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Total,1223.0,744.0,2.0,18.0,0.0,248.0,189.0,5.0,17.0,0.0
68_Santander,298_Gámbita,Casa,1091.0,630.0,1.0,16.0,0.0,241.0,182.0,5.0,16.0,0.0
68_Santander,298_Gámbita,Apartamento,93.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Tipo cuarto,35.0,22.0,1.0,2.0,0.0,6.0,3.0,0.0,1.0,0.0
68_Santander,298_Gámbita,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68_Santander,298_Gámbita,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
68_Santander,307_Girón,Total,43370.0,40192.0,1298.0,414.0,14.0,686.0,621.0,5.0,139.0,1.0
68_Santander,307_Girón,Casa,24676.0,22544.0,560.0,315.0,13.0,589.0,550.0,5.0,100.0,0.0
68_Santander,307_Girón,Apartamento,16607.0,15801.0,703.0,82.0,0.0,10.0,6.0,0.0,5.0,0.0
68_Santander,307_Girón,Tipo cuarto,1998.0,1818.0,30.0,14.0,0.0,78.0,44.0,0.0,14.0,0.0
68_Santander,307_Girón,Vivienda tradicional indígena,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
