Departamento,Municipio,"Total, Cabecera, Centro poblado, Rural disperso",Total viviendas ocupadas con personas presentes,Inodoro conectado al alcantarillado*,Inodoro conectado a pozo séptico,Inodoro sin conexión,Letrina,Inodoro con descarga directa a fuentes de agua (bajamar),No tiene servicio sanitario,Sin información
70_Sucre,235_Galeras,Cabecera,3001.0,2554.0,292.0,22.0,2.0,0.0,127.0,4.0
70_Sucre,235_Galeras,Centro poblado,1124.0,4.0,693.0,23.0,3.0,1.0,400.0,0.0
70_Sucre,235_Galeras,Rural disperso,1079.0,292.0,402.0,23.0,2.0,3.0,355.0,2.0
70_Sucre,265_Guaranda,Total municipal,3984.0,137.0,2655.0,48.0,22.0,20.0,1096.0,6.0
70_Sucre,265_Guaranda,Cabecera,1781.0,134.0,1506.0,25.0,14.0,18.0,80.0,4.0
70_Sucre,265_Guaranda,Centro poblado,482.0,1.0,347.0,6.0,1.0,1.0,125.0,1.0
70_Sucre,265_Guaranda,Rural disperso,1721.0,2.0,802.0,17.0,7.0,1.0,891.0,1.0
70_Sucre,400_La Unión,Total municipal,3057.0,1229.0,962.0,73.0,34.0,16.0,741.0,2.0
70_Sucre,400_La Unión,Cabecera,1565.0,1228.0,236.0,34.0,7.0,2.0,57.0,1.0
70_Sucre,400_La Unión,Centro poblado,375.0,0.0,226.0,13.0,3.0,0.0,132.0,1.0
70_Sucre,400_La Unión,Rural disperso,1117.0,1.0,500.0,26.0,24.0,14.0,552.0,0.0
70_Sucre,418_Los Palmitos,Total municipal,6214.0,2684.0,2186.0,215.0,95.0,11.0,993.0,30.0
70_Sucre,418_Los Palmitos,Cabecera,2949.0,2666.0,94.0,34.0,16.0,5.0,107.0,27.0
70_Sucre,418_Los Palmitos,Centro poblado,1953.0,13.0,1449.0,87.0,29.0,4.0,370.0,1.0
70_Sucre,418_Los Palmitos,Rural disperso,1312.0,5.0,643.0,94.0,50.0,2.0,516.0,2.0
70_Sucre,429_Majagual,Total municipal,8978.0,157.0,5807.0,140.0,45.0,24.0,2781.0,24.0
70_Sucre,429_Majagual,Cabecera,2549.0,135.0,2236.0,31.0,25.0,8.0,101.0,13.0
70_Sucre,429_Majagual,Centro poblado,1823.0,13.0,1343.0,33.0,5.0,9.0,415.0,5.0
70_Sucre,429_Majagual,Rural disperso,4606.0,9.0,2228.0,76.0,15.0,7.0,2265.0,6.0
70_Sucre,473_Morroa,Total municipal,3890.0,2501.0,709.0,31.0,19.0,8.0,610.0,12.0
70_Sucre,473_Morroa,Cabecera,2363.0,2240.0,66.0,11.0,2.0,6.0,29.0,9.0
70_Sucre,473_Morroa,Centro poblado,755.0,206.0,322.0,8.0,13.0,0.0,204.0,2.0
70_Sucre,473_Morroa,Rural disperso,772.0,55.0,321.0,12.0,4.0,2.0,377.0,1.0
70_Sucre,508_Ovejas,Total municipal,5987.0,2994.0,1745.0,88.0,58.0,12.0,1061.0,29.0
70_Sucre,508_Ovejas,Cabecera,2985.0,2632.0,183.0,11.0,37.0,4.0,105.0,13.0
70_Sucre,508_Ovejas,Centro poblado,2238.0,358.0,1386.0,68.0,18.0,3.0,402.0,3.0
70_Sucre,508_Ovejas,Rural disperso,764.0,4.0,176.0,9.0,3.0,5.0,554.0,13.0
70_Sucre,523_Palmito,Total municipal,2986.0,1069.0,702.0,40.0,110.0,3.0,1057.0,5.0
70_Sucre,523_Palmito,Cabecera,1252.0,1039.0,122.0,12.0,4.0,1.0,70.0,4.0
70_Sucre,523_Palmito,Centro poblado,942.0,26.0,290.0,4.0,51.0,0.0,571.0,0.0
70_Sucre,523_Palmito,Rural disperso,792.0,4.0,290.0,24.0,55.0,2.0,416.0,1.0
70_Sucre,670_Sampués,Total municipal,10739.0,5713.0,2391.0,140.0,61.0,21.0,2384.0,29.0
70_Sucre,670_Sampués,Cabecera,5761.0,4969.0,499.0,6.0,9.0,9.0,250.0,19.0
70_Sucre,670_Sampués,Centro poblado,1978.0,667.0,756.0,47.0,15.0,2.0,489.0,2.0
70_Sucre,670_Sampués,Rural disperso,3000.0,77.0,1136.0,87.0,37.0,10.0,1645.0,8.0
70_Sucre,678_San Benito Abad,Total municipal,7090.0,195.0,4038.0,132.0,12.0,17.0,2681.0,15.0
70_Sucre,678_San Benito Abad,Cabecera,1643.0,19.0,1471.0,32.0,2.0,2.0,108.0,9.0
70_Sucre,678_San Benito Abad,Centro poblado,3709.0,169.0,2032.0,81.0,7.0,9.0,1406.0,5.0
70_Sucre,678_San Benito Abad,Rural disperso,1738.0,7.0,535.0,19.0,3.0,6.0,1167.0,1.0
70_Sucre,702_San Juan De Betulia,Total municipal,3567.0,2149.0,616.0,112.0,26.0,3.0,648.0,13.0
70_Sucre,702_San Juan De Betulia,Cabecera,1842.0,1665.0,67.0,50.0,2.0,0.0,47.0,11.0
70_Sucre,702_San Juan De Betulia,Centro poblado,1236.0,478.0,388.0,45.0,21.0,0.0,303.0,1.0
70_Sucre,702_San Juan De Betulia,Rural disperso,489.0,6.0,161.0,17.0,3.0,3.0,298.0,1.0
70_Sucre,708_San Marcos,Total municipal,13637.0,522.0,10802.0,172.0,15.0,67.0,1990.0,69.0
70_Sucre,708_San Marcos,Cabecera,8226.0,511.0,7017.0,35.0,10.0,62.0,530.0,61.0
70_Sucre,708_San Marcos,Centro poblado,3452.0,5.0,2698.0,85.0,2.0,2.0,654.0,6.0
70_Sucre,708_San Marcos,Rural disperso,1959.0,6.0,1087.0,52.0,3.0,3.0,806.0,2.0
70_Sucre,713_San Onofre,Total municipal,11940.0,2402.0,4622.0,412.0,339.0,197.0,3920.0,48.0
70_Sucre,713_San Onofre,Cabecera,4646.0,2361.0,1304.0,262.0,137.0,9.0,558.0,15.0
70_Sucre,713_San Onofre,Centro poblado,5901.0,25.0,2886.0,112.0,165.0,178.0,2508.0,27.0
70_Sucre,713_San Onofre,Rural disperso,1393.0,16.0,432.0,38.0,37.0,10.0,854.0,6.0
70_Sucre,717_San Pedro,Total municipal,4815.0,3464.0,627.0,55.0,21.0,6.0,614.0,28.0
70_Sucre,717_San Pedro,Cabecera,3304.0,3017.0,155.0,17.0,2.0,4.0,82.0,27.0
70_Sucre,717_San Pedro,Centro poblado,829.0,431.0,187.0,11.0,8.0,2.0,189.0,1.0
70_Sucre,717_San Pedro,Rural disperso,682.0,16.0,285.0,27.0,11.0,0.0,343.0,0.0
70_Sucre,742_San Luis De Sincé,Total municipal,8361.0,6123.0,1263.0,167.0,25.0,8.0,747.0,28.0
70_Sucre,742_San Luis De Sincé,Cabecera,6136.0,5513.0,393.0,61.0,14.0,5.0,123.0,27.0
70_Sucre,742_San Luis De Sincé,Centro poblado,1359.0,601.0,496.0,62.0,4.0,2.0,193.0,1.0
70_Sucre,742_San Luis De Sincé,Rural disperso,866.0,9.0,374.0,44.0,7.0,1.0,431.0,0.0
70_Sucre,771_Sucre,Total municipal,6938.0,46.0,3550.0,96.0,79.0,31.0,3120.0,16.0
70_Sucre,771_Sucre,Cabecera,1799.0,34.0,1489.0,17.0,30.0,8.0,207.0,14.0
70_Sucre,771_Sucre,Centro poblado,1868.0,5.0,912.0,34.0,23.0,7.0,886.0,1.0
70_Sucre,771_Sucre,Rural disperso,3271.0,7.0,1149.0,45.0,26.0,16.0,2027.0,1.0
70_Sucre,820_Santiago De Tolú,Total municipal,8339.0,4398.0,3146.0,274.0,44.0,18.0,431.0,28.0
70_Sucre,820_Santiago De Tolú,Cabecera,6797.0,4390.0,2125.0,21.0,12.0,18.0,209.0,22.0
70_Sucre,820_Santiago De Tolú,Centro poblado,938.0,4.0,597.0,208.0,26.0,0.0,99.0,4.0
70_Sucre,820_Santiago De Tolú,Rural disperso,604.0,4.0,424.0,45.0,6.0,0.0,123.0,2.0
70_Sucre,823_San José De Toluviejo,Total municipal,5174.0,2854.0,1648.0,85.0,15.0,6.0,482.0,84.0
70_Sucre,823_San José De Toluviejo,Cabecera,1580.0,1241.0,210.0,20.0,6.0,2.0,76.0,25.0
70_Sucre,823_San José De Toluviejo,Centro poblado,2686.0,1584.0,747.0,42.0,7.0,3.0,244.0,59.0
70_Sucre,823_San José De Toluviejo,Rural disperso,908.0,29.0,691.0,23.0,2.0,1.0,162.0,0.0
73_Tolima,001_Ibagué,Total municipal,168980.0,155554.0,7933.0,1258.0,116.0,1574.0,350.0,2195.0
73_Tolima,001_Ibagué,Cabecera,158925.0,153835.0,1726.0,314.0,20.0,801.0,127.0,2102.0
73_Tolima,001_Ibagué,Centro poblado,2252.0,865.0,1117.0,114.0,5.0,114.0,17.0,20.0
73_Tolima,001_Ibagué,Rural disperso,7803.0,854.0,5090.0,830.0,91.0,659.0,206.0,73.0
73_Tolima,024_Alpujarra,Total municipal,1464.0,872.0,447.0,76.0,15.0,10.0,39.0,5.0
73_Tolima,024_Alpujarra,Cabecera,607.0,594.0,4.0,0.0,0.0,1.0,3.0,5.0
73_Tolima,024_Alpujarra,Centro poblado,242.0,233.0,4.0,1.0,1.0,2.0,1.0,0.0
73_Tolima,024_Alpujarra,Rural disperso,615.0,45.0,439.0,75.0,14.0,7.0,35.0,0.0
73_Tolima,026_Alvarado,Total municipal,2163.0,1031.0,842.0,181.0,12.0,34.0,45.0,18.0
73_Tolima,026_Alvarado,Cabecera,1005.0,797.0,184.0,1.0,1.0,1.0,4.0,17.0
73_Tolima,026_Alvarado,Centro poblado,251.0,170.0,65.0,10.0,0.0,3.0,3.0,0.0
73_Tolima,026_Alvarado,Rural disperso,907.0,64.0,593.0,170.0,11.0,30.0,38.0,1.0
73_Tolima,030_Ambalema,Total municipal,2212.0,1842.0,243.0,75.0,1.0,13.0,33.0,5.0
73_Tolima,030_Ambalema,Cabecera,1797.0,1732.0,38.0,4.0,0.0,11.0,7.0,5.0
73_Tolima,030_Ambalema,Centro poblado,48.0,26.0,20.0,2.0,0.0,0.0,0.0,0.0
73_Tolima,030_Ambalema,Rural disperso,367.0,84.0,185.0,69.0,1.0,2.0,26.0,0.0
73_Tolima,043_Anzoátegui,Total municipal,2272.0,550.0,530.0,995.0,4.0,129.0,57.0,7.0
73_Tolima,043_Anzoátegui,Cabecera,458.0,430.0,19.0,3.0,0.0,1.0,0.0,5.0
73_Tolima,043_Anzoátegui,Centro poblado,88.0,78.0,7.0,1.0,0.0,2.0,0.0,0.0
73_Tolima,043_Anzoátegui,Rural disperso,1726.0,42.0,504.0,991.0,4.0,126.0,57.0,2.0
73_Tolima,055_Armero,Total municipal,3951.0,3003.0,824.0,41.0,6.0,19.0,46.0,12.0
73_Tolima,055_Armero,Cabecera,2832.0,2765.0,42.0,1.0,0.0,7.0,9.0,8.0
73_Tolima,055_Armero,Centro poblado,293.0,206.0,76.0,4.0,1.0,0.0,3.0,3.0
73_Tolima,055_Armero,Rural disperso,826.0,32.0,706.0,36.0,5.0,12.0,34.0,1.0
73_Tolima,067_Ataco,Total municipal,5308.0,1720.0,1779.0,752.0,79.0,220.0,744.0,14.0
73_Tolima,067_Ataco,Cabecera,1486.0,1381.0,31.0,19.0,5.0,15.0,27.0,8.0
73_Tolima,067_Ataco,Centro poblado,573.0,296.0,201.0,24.0,4.0,32.0,14.0,2.0
73_Tolima,067_Ataco,Rural disperso,3249.0,43.0,1547.0,709.0,70.0,173.0,703.0,4.0
73_Tolima,124_Cajamarca,Total municipal,5106.0,2998.0,1066.0,752.0,15.0,216.0,29.0,30.0
73_Tolima,124_Cajamarca,Cabecera,2708.0,2648.0,19.0,9.0,0.0,8.0,2.0,22.0
73_Tolima,124_Cajamarca,Centro poblado,332.0,273.0,13.0,40.0,0.0,3.0,1.0,2.0
73_Tolima,124_Cajamarca,Rural disperso,2066.0,77.0,1034.0,703.0,15.0,205.0,26.0,6.0
73_Tolima,148_Carmen De Apicalá,Total municipal,3276.0,2474.0,752.0,12.0,0.0,13.0,16.0,9.0
73_Tolima,148_Carmen De Apicalá,Cabecera,2538.0,2465.0,52.0,1.0,0.0,11.0,1.0,8.0
73_Tolima,148_Carmen De Apicalá,Rural disperso,738.0,9.0,700.0,11.0,0.0,2.0,15.0,1.0
73_Tolima,152_Casabianca,Total municipal,1802.0,605.0,584.0,544.0,9.0,22.0,25.0,13.0
73_Tolima,152_Casabianca,Cabecera,571.0,535.0,13.0,2.0,0.0,10.0,5.0,6.0
73_Tolima,152_Casabianca,Centro poblado,74.0,59.0,9.0,1.0,1.0,2.0,0.0,2.0
73_Tolima,152_Casabianca,Rural disperso,1157.0,11.0,562.0,541.0,8.0,10.0,20.0,5.0
73_Tolima,168_Chaparral,Total municipal,14669.0,8673.0,3956.0,1076.0,103.0,259.0,486.0,116.0
73_Tolima,168_Chaparral,Cabecera,9125.0,8335.0,499.0,22.0,9.0,132.0,35.0,93.0
73_Tolima,168_Chaparral,Centro poblado,287.0,239.0,22.0,11.0,2.0,6.0,3.0,4.0
73_Tolima,168_Chaparral,Rural disperso,5257.0,99.0,3435.0,1043.0,92.0,121.0,448.0,19.0
73_Tolima,200_Coello,Total municipal,2568.0,967.0,1269.0,125.0,52.0,16.0,138.0,1.0
73_Tolima,200_Coello,Cabecera,535.0,474.0,46.0,5.0,1.0,5.0,4.0,0.0
73_Tolima,200_Coello,Centro poblado,746.0,443.0,241.0,22.0,15.0,4.0,21.0,0.0
73_Tolima,200_Coello,Rural disperso,1287.0,50.0,982.0,98.0,36.0,7.0,113.0,1.0
73_Tolima,217_Coyaima,Total municipal,6235.0,1130.0,1627.0,231.0,184.0,38.0,3000.0,25.0
73_Tolima,217_Coyaima,Cabecera,1209.0,1030.0,107.0,5.0,4.0,8.0,44.0,11.0
73_Tolima,217_Coyaima,Centro poblado,610.0,55.0,380.0,27.0,47.0,5.0,94.0,2.0
73_Tolima,217_Coyaima,Rural disperso,4416.0,45.0,1140.0,199.0,133.0,25.0,2862.0,12.0
73_Tolima,226_Cunday,Total municipal,2801.0,1255.0,1255.0,128.0,19.0,40.0,89.0,15.0
73_Tolima,226_Cunday,Cabecera,782.0,745.0,21.0,3.0,1.0,3.0,1.0,8.0
73_Tolima,226_Cunday,Centro poblado,552.0,474.0,51.0,7.0,1.0,8.0,10.0,1.0
73_Tolima,226_Cunday,Rural disperso,1467.0,36.0,1183.0,118.0,17.0,29.0,78.0,6.0
73_Tolima,236_Dolores,Total municipal,3102.0,1295.0,1350.0,72.0,112.0,19.0,245.0,9.0
73_Tolima,236_Dolores,Cabecera,1251.0,1181.0,43.0,9.0,0.0,7.0,3.0,8.0
73_Tolima,236_Dolores,Centro poblado,196.0,67.0,120.0,7.0,1.0,0.0,1.0,0.0
73_Tolima,236_Dolores,Rural disperso,1655.0,47.0,1187.0,56.0,111.0,12.0,241.0,1.0
73_Tolima,268_Espinal,Total municipal,21298.0,16873.0,4058.0,55.0,7.0,115.0,48.0,142.0
73_Tolima,268_Espinal,Cabecera,15624.0,15189.0,159.0,21.0,4.0,108.0,20.0,123.0
73_Tolima,268_Espinal,Centro poblado,2010.0,1545.0,445.0,0.0,1.0,4.0,5.0,10.0
73_Tolima,268_Espinal,Rural disperso,3664.0,139.0,3454.0,34.0,2.0,3.0,23.0,9.0
73_Tolima,270_Falan,Total municipal,2174.0,616.0,1235.0,206.0,12.0,20.0,69.0,16.0
73_Tolima,270_Falan,Cabecera,551.0,485.0,27.0,23.0,0.0,2.0,2.0,12.0
73_Tolima,270_Falan,Centro poblado,167.0,112.0,41.0,5.0,0.0,6.0,0.0,3.0
73_Tolima,270_Falan,Rural disperso,1456.0,19.0,1167.0,178.0,12.0,12.0,67.0,1.0
73_Tolima,275_Flandes,Total municipal,8761.0,7568.0,958.0,59.0,11.0,55.0,40.0,70.0
73_Tolima,275_Flandes,Cabecera,7739.0,7508.0,70.0,35.0,1.0,52.0,10.0,63.0
73_Tolima,275_Flandes,Centro poblado,316.0,21.0,276.0,7.0,3.0,2.0,6.0,1.0
73_Tolima,275_Flandes,Rural disperso,706.0,39.0,612.0,17.0,7.0,1.0,24.0,6.0
73_Tolima,283_Fresno,Total municipal,9803.0,5493.0,3420.0,320.0,25.0,435.0,57.0,53.0
73_Tolima,283_Fresno,Cabecera,5207.0,5069.0,50.0,15.0,0.0,20.0,6.0,47.0
73_Tolima,283_Fresno,Centro poblado,420.0,243.0,154.0,9.0,0.0,10.0,2.0,2.0
73_Tolima,283_Fresno,Rural disperso,4176.0,181.0,3216.0,296.0,25.0,405.0,49.0,4.0
73_Tolima,319_Guamo,Total municipal,10438.0,5148.0,4149.0,246.0,67.0,123.0,657.0,48.0
73_Tolima,319_Guamo,Cabecera,5409.0,4879.0,339.0,9.0,8.0,91.0,45.0,38.0
73_Tolima,319_Guamo,Centro poblado,773.0,184.0,444.0,15.0,5.0,11.0,113.0,1.0
73_Tolima,319_Guamo,Rural disperso,4256.0,85.0,3366.0,222.0,54.0,21.0,499.0,9.0
73_Tolima,347_Herveo,Total municipal,2099.0,1055.0,450.0,475.0,3.0,94.0,19.0,3.0
73_Tolima,347_Herveo,Cabecera,708.0,685.0,10.0,4.0,0.0,4.0,3.0,2.0
73_Tolima,347_Herveo,Centro poblado,376.0,343.0,8.0,18.0,0.0,6.0,1.0,0.0
73_Tolima,347_Herveo,Rural disperso,1015.0,27.0,432.0,453.0,3.0,84.0,15.0,1.0
73_Tolima,349_Honda,Total municipal,7805.0,6999.0,380.0,18.0,2.0,246.0,42.0,118.0
73_Tolima,349_Honda,Cabecera,7562.0,6961.0,230.0,17.0,2.0,209.0,27.0,116.0
73_Tolima,349_Honda,Centro poblado,43.0,4.0,18.0,0.0,0.0,16.0,5.0,0.0
73_Tolima,349_Honda,Rural disperso,200.0,34.0,132.0,1.0,0.0,21.0,10.0,2.0
73_Tolima,352_Icononzo,Total municipal,3539.0,1146.0,1912.0,275.0,12.0,80.0,89.0,25.0
73_Tolima,352_Icononzo,Cabecera,1149.0,1043.0,70.0,2.0,0.0,16.0,1.0,17.0
73_Tolima,352_Icononzo,Centro poblado,196.0,58.0,91.0,5.0,0.0,40.0,1.0,1.0
73_Tolima,352_Icononzo,Rural disperso,2194.0,45.0,1751.0,268.0,12.0,24.0,87.0,7.0
73_Tolima,408_Lérida,Total municipal,5677.0,4935.0,567.0,95.0,5.0,24.0,22.0,29.0
73_Tolima,408_Lérida,Cabecera,4479.0,4389.0,35.0,7.0,1.0,15.0,8.0,24.0
73_Tolima,408_Lérida,Centro poblado,571.0,492.0,59.0,7.0,0.0,6.0,5.0,2.0
73_Tolima,408_Lérida,Rural disperso,627.0,54.0,473.0,81.0,4.0,3.0,9.0,3.0
73_Tolima,411_Líbano,Total municipal,11281.0,7564.0,1823.0,1029.0,77.0,634.0,95.0,59.0
73_Tolima,411_Líbano,Cabecera,7676.0,7336.0,125.0,23.0,4.0,113.0,18.0,57.0
73_Tolima,411_Líbano,Centro poblado,462.0,156.0,193.0,37.0,6.0,66.0,4.0,0.0
73_Tolima,411_Líbano,Rural disperso,3143.0,72.0,1505.0,969.0,67.0,455.0,73.0,2.0
73_Tolima,443_San Sebastián De Mariquita,Total municipal,11493.0,8717.0,2145.0,199.0,42.0,113.0,142.0,135.0
73_Tolima,443_San Sebastián De Mariquita,Cabecera,9237.0,8640.0,313.0,51.0,2.0,90.0,10.0,131.0
73_Tolima,443_San Sebastián De Mariquita,Centro poblado,223.0,27.0,161.0,20.0,4.0,6.0,3.0,2.0
73_Tolima,443_San Sebastián De Mariquita,Rural disperso,2033.0,50.0,1671.0,128.0,36.0,17.0,129.0,2.0
73_Tolima,449_Melgar,Total municipal,13297.0,9987.0,2539.0,97.0,12.0,79.0,44.0,539.0
73_Tolima,449_Melgar,Cabecera,10887.0,9723.0,544.0,38.0,6.0,38.0,13.0,525.0
73_Tolima,449_Melgar,Centro poblado,367.0,101.0,202.0,22.0,0.0,37.0,3.0,2.0
73_Tolima,449_Melgar,Rural disperso,2043.0,163.0,1793.0,37.0,6.0,4.0,28.0,12.0
73_Tolima,461_Murillo,Total municipal,1072.0,574.0,147.0,196.0,1.0,141.0,12.0,1.0
73_Tolima,461_Murillo,Cabecera,561.0,539.0,12.0,2.0,0.0,5.0,2.0,1.0
73_Tolima,461_Murillo,Centro poblado,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,461_Murillo,Rural disperso,480.0,4.0,135.0,194.0,1.0,136.0,10.0,0.0
73_Tolima,483_Natagaima,Total municipal,4683.0,2317.0,1509.0,71.0,56.0,19.0,697.0,14.0
73_Tolima,483_Natagaima,Cabecera,2490.0,2292.0,117.0,6.0,6.0,13.0,46.0,10.0
73_Tolima,483_Natagaima,Centro poblado,297.0,7.0,253.0,3.0,7.0,0.0,25.0,2.0
73_Tolima,483_Natagaima,Rural disperso,1896.0,18.0,1139.0,62.0,43.0,6.0,626.0,2.0
73_Tolima,504_Ortega,Total municipal,8306.0,2213.0,4386.0,217.0,103.0,54.0,1267.0,66.0
73_Tolima,504_Ortega,Cabecera,2064.0,1947.0,37.0,6.0,2.0,11.0,13.0,48.0
73_Tolima,504_Ortega,Centro poblado,628.0,201.0,365.0,16.0,3.0,8.0,33.0,2.0
73_Tolima,504_Ortega,Rural disperso,5614.0,65.0,3984.0,195.0,98.0,35.0,1221.0,16.0
73_Tolima,520_Palocabildo,Total municipal,2856.0,993.0,1556.0,155.0,20.0,36.0,86.0,10.0
73_Tolima,520_Palocabildo,Cabecera,1009.0,867.0,109.0,7.0,0.0,15.0,3.0,8.0
73_Tolima,520_Palocabildo,Centro poblado,120.0,104.0,15.0,1.0,0.0,0.0,0.0,0.0
73_Tolima,520_Palocabildo,Rural disperso,1727.0,22.0,1432.0,147.0,20.0,21.0,83.0,2.0
73_Tolima,547_Piedras,Total municipal,1917.0,1083.0,749.0,11.0,2.0,1.0,56.0,15.0
73_Tolima,547_Piedras,Cabecera,723.0,632.0,77.0,1.0,0.0,0.0,5.0,8.0
73_Tolima,547_Piedras,Centro poblado,399.0,326.0,62.0,5.0,0.0,0.0,4.0,2.0
73_Tolima,547_Piedras,Rural disperso,795.0,125.0,610.0,5.0,2.0,1.0,47.0,5.0
73_Tolima,555_Planadas,Total municipal,6159.0,2501.0,1383.0,1214.0,85.0,265.0,684.0,27.0
73_Tolima,555_Planadas,Cabecera,2018.0,1791.0,56.0,47.0,6.0,50.0,49.0,19.0
73_Tolima,555_Planadas,Centro poblado,848.0,666.0,78.0,54.0,2.0,29.0,17.0,2.0
73_Tolima,555_Planadas,Rural disperso,3293.0,44.0,1249.0,1113.0,77.0,186.0,618.0,6.0
73_Tolima,563_Prado,Total municipal,2580.0,1178.0,1309.0,16.0,5.0,9.0,50.0,13.0
73_Tolima,563_Prado,Cabecera,1204.0,1141.0,40.0,1.0,0.0,6.0,4.0,12.0
73_Tolima,563_Prado,Centro poblado,65.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0
73_Tolima,563_Prado,Rural disperso,1311.0,16.0,1225.0,15.0,5.0,3.0,46.0,1.0
73_Tolima,585_Purificación,Total municipal,7097.0,4388.0,2424.0,48.0,21.0,17.0,157.0,42.0
73_Tolima,585_Purificación,Cabecera,4029.0,3926.0,33.0,6.0,3.0,2.0,27.0,32.0
73_Tolima,585_Purificación,Centro poblado,637.0,371.0,235.0,5.0,4.0,0.0,17.0,5.0
73_Tolima,585_Purificación,Rural disperso,2431.0,91.0,2156.0,37.0,14.0,15.0,113.0,5.0
73_Tolima,616_Rioblanco,Total municipal,5546.0,1917.0,1092.0,770.0,32.0,966.0,743.0,26.0
73_Tolima,616_Rioblanco,Cabecera,1211.0,1116.0,19.0,14.0,1.0,38.0,8.0,15.0
73_Tolima,616_Rioblanco,Centro poblado,825.0,658.0,30.0,55.0,0.0,62.0,16.0,4.0
73_Tolima,616_Rioblanco,Rural disperso,3510.0,143.0,1043.0,701.0,31.0,866.0,719.0,7.0
73_Tolima,622_Roncesvalles,Total municipal,1650.0,690.0,487.0,396.0,5.0,10.0,47.0,15.0
73_Tolima,622_Roncesvalles,Cabecera,620.0,599.0,5.0,2.0,0.0,1.0,3.0,10.0
73_Tolima,622_Roncesvalles,Centro poblado,102.0,75.0,11.0,16.0,0.0,0.0,0.0,0.0
73_Tolima,622_Roncesvalles,Rural disperso,928.0,16.0,471.0,378.0,5.0,9.0,44.0,5.0
73_Tolima,624_Rovira,Total municipal,6384.0,3233.0,1727.0,1043.0,23.0,232.0,87.0,39.0
73_Tolima,624_Rovira,Cabecera,3264.0,3037.0,47.0,18.0,3.0,111.0,13.0,35.0
73_Tolima,624_Rovira,Centro poblado,242.0,126.0,74.0,21.0,0.0,20.0,1.0,0.0
73_Tolima,624_Rovira,Rural disperso,2878.0,70.0,1606.0,1004.0,20.0,101.0,73.0,4.0
73_Tolima,671_Saldaña,Total municipal,4352.0,2613.0,1372.0,45.0,15.0,9.0,273.0,25.0
73_Tolima,671_Saldaña,Cabecera,2568.0,2372.0,117.0,10.0,1.0,6.0,43.0,19.0
73_Tolima,671_Saldaña,Centro poblado,379.0,134.0,198.0,2.0,3.0,2.0,38.0,2.0
73_Tolima,671_Saldaña,Rural disperso,1405.0,107.0,1057.0,33.0,11.0,1.0,192.0,4.0
73_Tolima,675_San Antonio,Total municipal,3392.0,1504.0,621.0,987.0,19.0,93.0,156.0,12.0
73_Tolima,675_San Antonio,Cabecera,1348.0,1257.0,38.0,24.0,1.0,13.0,6.0,9.0
73_Tolima,675_San Antonio,Centro poblado,233.0,205.0,11.0,9.0,0.0,7.0,1.0,0.0
73_Tolima,675_San Antonio,Rural disperso,1811.0,42.0,572.0,954.0,18.0,73.0,149.0,3.0
73_Tolima,678_San Luis,Total municipal,4118.0,2020.0,1632.0,73.0,20.0,44.0,323.0,6.0
73_Tolima,678_San Luis,Cabecera,1207.0,1085.0,103.0,3.0,1.0,4.0,6.0,5.0
73_Tolima,678_San Luis,Centro poblado,893.0,845.0,23.0,15.0,0.0,5.0,4.0,1.0
73_Tolima,678_San Luis,Rural disperso,2018.0,90.0,1506.0,55.0,19.0,35.0,313.0,0.0
73_Tolima,686_Santa Isabel,Total municipal,1635.0,700.0,117.0,585.0,217.0,6.0,5.0,5.0
73_Tolima,686_Santa Isabel,Cabecera,665.0,652.0,4.0,3.0,0.0,4.0,0.0,2.0
73_Tolima,686_Santa Isabel,Centro poblado,149.0,31.0,60.0,22.0,30.0,0.0,4.0,2.0
73_Tolima,686_Santa Isabel,Rural disperso,821.0,17.0,53.0,560.0,187.0,2.0,1.0,1.0
73_Tolima,770_Suárez,Total municipal,1207.0,462.0,658.0,32.0,0.0,2.0,50.0,3.0
73_Tolima,770_Suárez,Cabecera,476.0,452.0,9.0,7.0,0.0,1.0,4.0,3.0
73_Tolima,770_Suárez,Centro poblado,130.0,0.0,117.0,1.0,0.0,1.0,11.0,0.0
73_Tolima,770_Suárez,Rural disperso,601.0,10.0,532.0,24.0,0.0,0.0,35.0,0.0
73_Tolima,854_Valle De San Juan,Total municipal,1814.0,756.0,944.0,58.0,5.0,18.0,32.0,1.0
73_Tolima,854_Valle De San Juan,Cabecera,727.0,711.0,9.0,1.0,0.0,2.0,3.0,1.0
73_Tolima,854_Valle De San Juan,Rural disperso,1087.0,45.0,935.0,57.0,5.0,16.0,29.0,0.0
73_Tolima,861_Venadillo,Total municipal,3787.0,2627.0,437.0,614.0,8.0,38.0,51.0,12.0
73_Tolima,861_Venadillo,Cabecera,2600.0,2500.0,47.0,15.0,1.0,19.0,10.0,8.0
73_Tolima,861_Venadillo,Centro poblado,168.0,92.0,38.0,34.0,0.0,4.0,0.0,0.0
73_Tolima,861_Venadillo,Rural disperso,1019.0,35.0,352.0,565.0,7.0,15.0,41.0,4.0
73_Tolima,870_Villahermosa,Total municipal,2869.0,1022.0,657.0,874.0,7.0,243.0,50.0,16.0
73_Tolima,870_Villahermosa,Cabecera,1120.0,1010.0,45.0,23.0,0.0,24.0,7.0,11.0
